normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
407,1000SHIBUSDT,70,2021-12-18 17:30:00 to 2021-12-20 17:30:00,0.3353747810690038,406
408,ETHUSDT,247,2021-12-19 07:45:00 to 2021-12-21 07:45:00,1.0220291667768653,407
409,ONEUSDT,89,2021-12-22 07:00:00 to 2021-12-24 07:00:00,1.5385371088912687,408
410,ZECUSDT,225,2021-12-23 08:00:00 to 2021-12-25 08:00:00,1.1795678733031854,409
411,1INCHUSDT,118,2021-12-26 10:00:00 to 2021-12-28 10:00:00,2.7890840171978013,410
413,UNIUSDT,152,2021-12-30 07:00:00 to 2022-01-01 07:00:00,6.664561597662395,412
414,CHRUSDT,94,2021-12-31 07:00:00 to 2022-01-02 07:00:00,1.8335192016169823,413
415,DENTUSDT,91,2022-01-03 04:00:00 to 2022-01-05 04:00:00,0.5231310211460186,414
417,CELOUSDT,30,2022-01-07 03:30:00 to 2022-01-09 03:30:00,-3.3051122733730884,416
419,ENSUSDT,10,2022-01-11 03:30:00 to 2022-01-13 03:30:00,0.0,418
420,CHRUSDT,98,2022-01-12 07:00:00 to 2022-01-14 07:00:00,0.0,419
421,EOSUSDT,242,2022-01-15 08:00:00 to 2022-01-17 08:00:00,0.0,420
423,BCHUSDT,250,2022-01-19 08:45:00 to 2022-01-21 08:45:00,-4.361971225127909,422
425,DYDXUSDT,41,2022-01-23 03:30:00 to 2022-01-25 03:30:00,-4.492240834208006,424
427,XLMUSDT,242,2022-01-27 08:00:00 to 2022-01-29 08:00:00,0.0,426
429,CELOUSDT,38,2022-01-31 03:30:00 to 2022-02-02 03:30:00,0.0,428
431,DYDXUSDT,45,2022-02-04 03:30:00 to 2022-02-06 03:30:00,0.0,430
433,DENTUSDT,103,2022-02-08 04:00:00 to 2022-02-10 04:00:00,1.851651919323358,432
435,GRTUSDT,136,2022-02-12 07:00:00 to 2022-02-14 07:00:00,-4.58175299738421,434
436,BANDUSDT,184,2022-02-13 07:00:00 to 2022-02-15 07:00:00,0.9163935144103744,435
437,SKLUSDT,141,2022-02-16 07:30:00 to 2022-02-18 07:30:00,8.442224549542097,436
438,RSRUSDT,158,2022-02-17 07:00:00 to 2022-02-19 07:00:00,-6.724239279354497,437
439,HOTUSDT,105,2022-02-20 07:00:00 to 2022-02-22 07:00:00,-5.7634827595579186,438
440,AVAXUSDT,168,2022-02-21 07:00:00 to 2022-02-23 07:00:00,0.978529365898794,439
441,ALICEUSDT,111,2022-02-24 03:00:00 to 2022-02-26 03:00:00,2.7517907209612895,440
443,DYDXUSDT,53,2022-02-28 03:30:00 to 2022-03-02 03:30:00,1.8721971718781245,442
445,CTSIUSDT,39,2022-03-04 03:30:00 to 2022-03-06 03:30:00,-2.0785429986591772,444
447,CELOUSDT,50,2022-03-08 03:30:00 to 2022-03-10 03:30:00,1.0444988913525413,446
448,SFPUSDT,122,2022-03-09 07:00:00 to 2022-03-11 07:00:00,6.840787267826581,447
449,THETAUSDT,214,2022-03-12 08:00:00 to 2022-03-14 08:00:00,2.4544478130316927,448
