Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top10,61,2,3.278688524590164,128.34626760665952,97.9169938928673,30.429273713792227
