Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top1,2019,10,October,2019-10,2019-10-01 17:45:00,2019-10-28 17:45:00,10000.0,10027.158360045849,0.2715836004584915,0.0,1.760062892511486,2,0.0,10027.158360045849,,,
top1,2019,11,November,2019-11,2019-11-06 17:45:00,2019-11-30 17:45:00,10027.158360045849,10232.6961310227,2.0498107599041804,0.0,14.55221279501902,1,0.0,10232.6961310227,,,
top1,2019,12,December,2019-12,2019-12-03 17:45:00,2019-12-29 07:45:00,10232.6961310227,10230.150013103002,-0.024882180483964955,-0.024882180483964955,0.1612549597275615,2,0.0,10230.150013103002,,,
top1,2020,1,January,2020-01,2020-01-01 07:45:00,2020-01-31 14:15:00,10230.150013103002,12392.307060424242,21.13514508146901,-0.5991456498007586,17.84591358258308,6,83.33333333333334,12392.307060424244,,,
top1,2020,2,February,2020-02,2020-02-01 17:45:00,2020-02-28 21:15:00,12392.307060424242,13068.667118359992,5.45790267008277,-8.142350356836992,43.63608551482285,6,50.0,13068.667118359994,,,
top1,2020,3,March,2020-03,2020-03-01 02:00:00,2020-03-29 08:00:00,13068.667118359992,13080.289424932918,0.08893260856417395,-21.56466709328676,77.29871507934763,6,33.33333333333333,13080.28942493292,,,
top1,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 07:45:00,13080.289424932918,14096.44685140409,7.768615765750786,0.0,22.39840013784457,2,0.0,14096.446851404093,,,
top1,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-28 08:00:00,14096.44685140409,14678.450265706908,4.128724212831325,-1.014286864952274,11.185973420170058,3,33.33333333333333,14678.450265706913,,,
top1,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-30 08:00:00,14678.450265706908,15269.728370946239,4.028205256931838,-0.8820292301445987,9.38579082533972,3,66.66666666666666,15269.728370946244,,,
top1,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-31 08:00:00,15269.728370946239,16043.984820348185,5.070531908577536,-2.8537465403141504,19.77292633854952,5,40.0,16043.984820348192,,,
top1,2020,8,August,2020-08,2020-08-01 02:15:00,2020-08-31 12:00:00,16043.984820348185,18325.319252300375,14.21925075034245,-4.135719377699676,17.954370722953716,7,71.42857142857143,18325.31925230038,,,
top1,2020,9,September,2020-09,2020-09-01 07:00:00,2020-09-29 07:00:00,18325.319252300375,18953.180808530582,3.426197096955863,-6.732564795654461,27.473428664685745,8,50.0,18953.18080853059,,,
top1,2020,10,October,2020-10,2020-10-03 09:00:00,2020-10-31 08:00:00,18953.180808530582,21318.718259692123,12.480952274231694,-6.178084209087331,31.463992901308167,5,60.0,21318.718259692134,,,
top1,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-30 11:45:00,21318.718259692123,20245.952461037712,-5.032037037061077,-15.058169818092804,52.05351224576656,7,57.14285714285714,20245.952461037723,,,
top1,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 08:00:00,20245.952461037712,20423.261270795872,0.8757741089207016,-6.873204177268,20.013621417361037,5,60.0,20423.261270795883,,,
top1,2021,1,January,2021-01,2021-01-03 08:00:00,2021-01-31 07:00:00,20423.261270795872,23778.627019752163,16.42913785642197,-1.7786217901543333,21.142926292156293,3,100.0,23778.627019752174,,,
top1,2021,2,February,2021-02,2021-02-01 01:15:00,2021-02-28 08:00:00,23778.627019752163,25690.596482682344,8.040705888283505,-8.14052205806124,63.90694732713522,7,71.42857142857143,34427.86491961792,44.784915003796264,True,3.565242911871809
top1,2021,3,March,2021-03,2021-03-01 08:00:00,2021-03-30 18:00:00,25690.596482682344,28094.538919396913,9.357285411162142,-3.5567231231559027,28.38847307979057,4,75.0,37649.378501115934,,,
top1,2021,4,April,2021-04,2021-04-01 00:15:00,2021-04-29 07:00:00,28094.538919396913,33554.28330430151,19.43347210847124,-6.231552311503674,36.36761937568712,9,66.66666666666666,44965.95997114307,,,
top1,2021,5,May,2021-05,2021-05-03 08:00:00,2021-05-31 07:00:00,33554.28330430151,44007.52834936879,31.153235937920385,-4.792629607252841,42.08600831480627,6,83.33333333333334,58974.31157270411,,,
top1,2021,6,June,2021-06,2021-06-04 03:00:00,2021-06-30 06:15:00,44007.52834936879,37907.66357229095,-13.860957444944377,-21.709237208499587,53.44970899731029,6,50.0,50799.90734216269,,,
top1,2021,7,July,2021-07,2021-07-01 05:00:00,2021-07-30 04:00:00,37907.66357229095,38937.12839839917,2.7157169002120174,-8.52352324626704,25.339895276904205,8,62.5,52179.489011145844,,,
top1,2021,8,August,2021-08,2021-08-03 07:00:00,2021-08-31 08:00:00,38937.12839839917,43035.27426002699,10.525033638064363,-5.663788389462043,27.68112276306361,8,62.5,57671.39778173904,,,
top1,2021,9,September,2021-09,2021-09-01 07:00:00,2021-09-30 15:15:00,43035.27426002699,56966.260896530606,32.37108831311275,-9.58288708366657,58.1392402014482,7,57.14285714285714,76340.25688907233,,,
top1,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-29 17:45:00,56966.260896530606,61072.508290255835,7.208209436781399,-0.7540229209776039,12.432579948551108,6,50.0,81843.02249021361,,,
top1,2021,11,November,2021-11,2021-11-03 07:00:00,2021-11-30 20:45:00,61072.508290255835,71634.9470016555,17.294915514522778,-3.164773632043716,21.72453715711529,5,40.0,95997.70408442793,,,
