Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top9,2020,2,February,2020-02,2020-02-27 08:00:00,2020-02-28 11:30:00,10000.0,10087.548061707572,0.875480617075719,0.0,0.0,1,100.0,10087.548061707572,,,
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-29 08:00:00,10087.548061707572,10087.548061707572,0.0,0.0,0.0,1,0.0,10087.548061707572,,,
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-22 08:45:00,10087.548061707572,10274.648638506771,1.8547676368396715,-1.078970042753813,11.48959783682407,2,50.0,10274.648638506771,,,
top9,2020,5,May,2020-05,2020-05-01 08:45:00,2020-05-28 08:00:00,10274.648638506771,10274.648638506771,0.0,0.0,0.0,1,0.0,10274.648638506771,,,
top9,2020,6,June,2020-06,2020-06-09 08:00:00,2020-06-28 15:30:00,10274.648638506771,10816.304077645469,5.271766054448923,0.0,48.31653398122177,1,0.0,10816.304077645469,,,
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-28 11:30:00,10816.304077645469,12345.797236437551,14.140626482137764,0.0,23.49875428495176,3,33.33333333333333,12345.797236437551,,,
top9,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-28 09:00:00,12345.797236437551,12325.202186495711,-0.16681830705153056,-6.207354390868803,37.80943323613092,2,50.0,12325.20218649571,,,
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,12325.202186495711,12302.875171181851,-0.1811492823892369,-0.49175007036309504,2.6593362207834694,2,0.0,12302.875171181851,,,
top9,2020,10,October,2020-10,2020-10-03 12:00:00,2020-10-31 08:00:00,12302.875171181851,12711.414947849249,3.320685376247323,-0.3522914507202102,8.323799894496904,4,50.0,12711.414947849249,,,
top9,2020,11,November,2020-11,2020-11-03 17:45:00,2020-11-29 07:00:00,12711.414947849249,12916.208817463696,1.6111020720718239,-11.122541181572155,48.24403257519017,5,40.0,12916.208817463694,,,
top9,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-31 07:00:00,12916.208817463696,12854.379566284271,-0.4786950416582503,-8.81173761155506,31.818823236953932,5,80.0,12854.379566284271,,,
top9,2021,1,January,2021-01,2021-01-02 04:00:00,2021-01-31 12:00:00,12854.379566284271,13712.84007319642,6.678350382338197,-8.803824367179125,40.04881039448434,10,70.0,19707.937918388987,53.3169128604301,True,4.618636404363245
top9,2021,2,February,2021-02,2021-02-02 21:30:00,2021-02-28 08:00:00,13712.84007319642,17042.575457292805,24.281880094297904,-9.324898461820974,61.00092322807319,7,57.14285714285714,24493.395772790867,,,
top9,2021,3,March,2021-03,2021-03-01 07:30:00,2021-03-31 06:30:00,17042.575457292805,19902.38437592249,16.78037997130255,-0.3905580068797043,19.436841900275343,4,75.0,28603.480651340135,,,
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 08:00:00,19902.38437592249,18534.82038088761,-6.871357568037584,-9.910165149369321,38.71985571671757,4,25.0,26638.03321888211,,,
top9,2021,5,May,2021-05,2021-05-03 01:30:00,2021-05-31 08:00:00,18534.82038088761,23670.918328795946,27.710535318726272,-4.903059154333911,47.98314574628099,5,40.0,34019.57482221447,,,
