normalized_period,symbol,original_period,out_sample_range,winning_trades,total_trades,win_rate,net_profit,selected_based_on_period
165,ONTUSDT,60,2020-08-21 08:00:00 to 2020-08-23 08:00:00,1,2,50.0,2.504554034143902,164
167,THETAUSDT,26,2020-08-25 08:00:00 to 2020-08-27 08:00:00,1,2,50.0,-0.08197892827525033,166
169,ETHUSDT,88,2020-08-29 07:45:00 to 2020-08-31 07:45:00,0,0,0.0,0.0,168
170,TRXUSDT,72,2020-08-30 08:00:00 to 2020-09-01 08:00:00,0,0,0.0,0.0,169
171,ONTUSDT,64,2020-09-02 08:00:00 to 2020-09-04 08:00:00,0,0,0.0,0.0,170
173,MKRUSDT,4,2020-09-06 07:00:00 to 2020-09-08 07:00:00,0,1,0.0,-0.8355262675715402,172
174,EOSUSDT,77,2020-09-07 08:00:00 to 2020-09-09 08:00:00,0,0,0.0,0.0,173
175,COMPUSDT,20,2020-09-10 09:00:00 to 2020-09-12 09:00:00,0,1,0.0,-3.6598997169778436,174
177,XRPUSDT,80,2020-09-14 08:15:00 to 2020-09-16 08:15:00,0,1,0.0,-0.8330277574317035,176
179,DEFIUSDT,3,2020-09-18 07:00:00 to 2020-09-20 07:00:00,0,0,0.0,0.0,178
181,ATOMUSDT,72,2020-09-22 12:00:00 to 2020-09-24 12:00:00,0,1,0.0,-1.090543362468721,180
183,QTUMUSDT,69,2020-09-26 08:00:00 to 2020-09-28 08:00:00,0,0,0.0,0.0,182
185,ADAUSDT,77,2020-09-30 08:00:00 to 2020-10-02 08:00:00,0,0,0.0,0.0,184
187,LINKUSDT,83,2020-10-04 08:00:00 to 2020-10-06 08:00:00,0,0,0.0,0.0,186
189,LTCUSDT,87,2020-10-08 08:00:00 to 2020-10-10 08:00:00,0,0,0.0,0.0,188
190,ICXUSDT,4,2020-10-09 06:45:00 to 2020-10-11 06:45:00,1,1,100.0,1.1281919945578478,189
191,XMRUSDT,80,2020-10-12 08:00:00 to 2020-10-14 08:00:00,0,0,0.0,0.0,190
193,ZRXUSDT,34,2020-10-16 09:00:00 to 2020-10-18 09:00:00,0,0,0.0,0.0,192
195,XRPUSDT,92,2020-10-20 08:15:00 to 2020-10-22 08:15:00,0,0,0.0,0.0,194
197,THETAUSDT,46,2020-10-24 08:00:00 to 2020-10-26 08:00:00,0,0,0.0,0.0,196
198,BALUSDT,14,2020-10-25 07:00:00 to 2020-10-27 07:00:00,1,1,100.0,1.0837744575687758,197
199,BNBUSDT,83,2020-10-28 08:00:00 to 2020-10-30 08:00:00,0,0,0.0,0.0,198
201,TRXUSDT,93,2020-11-01 08:00:00 to 2020-11-03 08:00:00,0,0,0.0,0.0,200
203,ETCUSDT,94,2020-11-05 08:00:00 to 2020-11-07 08:00:00,0,0,0.0,0.0,202
205,DASHUSDT,89,2020-11-09 08:00:00 to 2020-11-11 08:00:00,0,0,0.0,0.0,204
206,AVAXUSDT,12,2020-11-10 07:00:00 to 2020-11-12 07:00:00,0,1,0.0,-1.1152295434777026,205
207,NEOUSDT,86,2020-11-13 08:45:00 to 2020-11-15 08:45:00,0,1,0.0,-1.1413175887243776,206
209,DOTUSDT,25,2020-11-17 07:00:00 to 2020-11-19 07:00:00,0,1,0.0,-1.4947928990425963,208
211,ZILUSDT,48,2020-11-21 09:00:00 to 2020-11-23 09:00:00,1,1,100.0,7.573424561143494,210
212,FLMUSDT,14,2020-11-22 07:00:00 to 2020-11-24 07:00:00,0,1,0.0,-4.679580336635136,211
213,ZECUSDT,94,2020-11-25 08:00:00 to 2020-11-27 08:00:00,1,1,100.0,10.694802873980969,212
215,THETAUSDT,58,2020-11-29 08:00:00 to 2020-12-01 08:00:00,0,0,0.0,0.0,214
217,DASHUSDT,97,2020-12-03 08:00:00 to 2020-12-05 08:00:00,1,2,50.0,-0.5383757659417898,216
219,KAVAUSDT,40,2020-12-07 07:00:00 to 2020-12-09 07:00:00,1,1,100.0,0.27948651071045827,218
221,DOTUSDT,33,2020-12-11 07:00:00 to 2020-12-13 07:00:00,0,0,0.0,0.0,220
223,BNBUSDT,99,2020-12-15 08:00:00 to 2020-12-17 08:00:00,0,0,0.0,0.0,222
225,ONTUSDT,100,2020-12-19 08:00:00 to 2020-12-21 08:00:00,0,1,0.0,-0.9870210221184395,224
227,ICXUSDT,29,2020-12-23 06:45:00 to 2020-12-25 06:45:00,1,2,50.0,-0.020498693449322314,226
229,EOSUSDT,114,2020-12-27 08:00:00 to 2020-12-29 08:00:00,0,1,0.0,-2.2033956879081384,228
231,DOGEUSDT,54,2020-12-31 09:00:00 to 2021-01-02 09:00:00,0,0,0.0,0.0,230
233,SKLUSDT,5,2021-01-04 07:30:00 to 2021-01-06 07:30:00,0,1,0.0,-2.8338579155436916,232
235,DASHUSDT,109,2021-01-08 08:00:00 to 2021-01-10 08:00:00,1,1,100.0,3.5486635861083915,234
237,1INCHUSDT,2,2021-01-12 10:00:00 to 2021-01-14 10:00:00,1,1,100.0,4.187287745930668,236
238,IOTAUSDT,108,2021-01-13 08:00:00 to 2021-01-15 08:00:00,0,0,0.0,0.0,237
239,YFIUSDT,42,2021-01-16 07:00:00 to 2021-01-18 07:00:00,0,0,0.0,0.0,238
241,ZILUSDT,68,2021-01-20 09:00:00 to 2021-01-22 09:00:00,0,1,0.0,-2.1432704780357748,240
243,QTUMUSDT,109,2021-01-24 08:00:00 to 2021-01-26 08:00:00,0,1,0.0,-0.7194451202104601,242
245,AXSUSDT,19,2021-01-28 07:00:00 to 2021-01-30 07:00:00,1,2,50.0,-2.1520049487447013,244
247,SUSHIUSDT,46,2021-02-01 07:00:00 to 2021-02-03 07:00:00,0,0,0.0,0.0,246
249,BCHUSDT,134,2021-02-05 08:45:00 to 2021-02-07 08:45:00,0,1,0.0,-0.4772607206400603,248
251,ADAUSDT,121,2021-02-09 08:00:00 to 2021-02-11 08:00:00,0,1,0.0,-1.6600779565474233,250
253,SUSHIUSDT,50,2021-02-13 07:00:00 to 2021-02-15 07:00:00,0,1,0.0,-0.21821281264765569,252
254,ZECUSDT,121,2021-02-14 08:00:00 to 2021-02-16 08:00:00,0,1,0.0,-5.830616551997824,253
255,KNCUSDT,76,2021-02-17 08:45:00 to 2021-02-19 08:45:00,0,1,0.0,-5.086106104098254,254
256,SKLUSDT,20,2021-02-18 07:30:00 to 2021-02-20 07:30:00,1,1,100.0,0.9768658792196128,255
257,DEFIUSDT,55,2021-02-21 07:00:00 to 2021-02-23 07:00:00,1,1,100.0,1.629561007552316,256
258,RUNEUSDT,53,2021-02-22 07:00:00 to 2021-02-24 07:00:00,1,2,50.0,5.84264065277369,257
259,AAVEUSDT,40,2021-02-25 07:00:00 to 2021-02-27 07:00:00,0,1,0.0,-4.019644187424265,258
260,RLCUSDT,66,2021-02-26 07:00:00 to 2021-02-28 07:00:00,0,0,0.0,0.0,259
261,VETUSDT,123,2021-03-01 08:00:00 to 2021-03-03 08:00:00,0,0,0.0,0.0,260
263,IOSTUSDT,122,2021-03-05 08:00:00 to 2021-03-07 08:00:00,1,1,100.0,2.298747928230016,262
265,COMPUSDT,80,2021-03-09 09:00:00 to 2021-03-11 09:00:00,0,0,0.0,0.0,264
267,1INCHUSDT,22,2021-03-13 10:00:00 to 2021-03-15 10:00:00,1,1,100.0,1.4834361035537036,266
269,DOTUSDT,65,2021-03-17 07:00:00 to 2021-03-19 07:00:00,1,1,100.0,0.2224999973136521,268
271,AAVEUSDT,48,2021-03-21 07:00:00 to 2021-03-23 07:00:00,1,1,100.0,0.3999628853417647,270
273,KAVAUSDT,76,2021-03-25 07:00:00 to 2021-03-27 07:00:00,0,1,0.0,-3.353817940288506,272
275,XMRUSDT,136,2021-03-29 08:00:00 to 2021-03-31 08:00:00,0,0,0.0,0.0,274
277,ETHUSDT,160,2021-04-02 07:45:00 to 2021-04-04 07:45:00,0,0,0.0,0.0,276
279,XRPUSDT,148,2021-04-06 08:15:00 to 2021-04-08 08:15:00,1,1,100.0,2.653963561967365,278
281,SFPUSDT,11,2021-04-10 07:00:00 to 2021-04-12 07:00:00,0,0,0.0,0.0,280
283,ZENUSDT,43,2021-04-14 07:00:00 to 2021-04-16 07:00:00,0,1,0.0,-2.954573561555507,282
284,SOLUSDT,67,2021-04-15 07:00:00 to 2021-04-17 07:00:00,0,0,0.0,0.0,283
285,BCHUSDT,158,2021-04-18 08:45:00 to 2021-04-20 08:45:00,2,2,100.0,4.093175506161817,284
287,XTZUSDT,143,2021-04-22 08:00:00 to 2021-04-24 08:00:00,0,1,0.0,-7.519841313444198,286
288,LINKUSDT,150,2021-04-23 08:00:00 to 2021-04-25 08:00:00,1,1,100.0,2.5154164218818886,287
289,MANAUSDT,10,2021-04-26 07:00:00 to 2021-04-28 07:00:00,0,0,0.0,0.0,288
291,ONTUSDT,144,2021-04-30 08:00:00 to 2021-05-02 08:00:00,0,0,0.0,0.0,290
293,AXSUSDT,51,2021-05-04 07:00:00 to 2021-05-06 07:00:00,1,1,100.0,1.2668094203314162,292
295,DENTUSDT,11,2021-05-08 04:00:00 to 2021-05-10 04:00:00,1,1,100.0,1.4696319027705629,294
296,SOLUSDT,75,2021-05-09 07:00:00 to 2021-05-11 07:00:00,0,0,0.0,0.0,295
297,KNCUSDT,104,2021-05-12 08:45:00 to 2021-05-14 08:45:00,1,1,100.0,5.033885073689559,296
298,CELRUSDT,11,2021-05-13 07:00:00 to 2021-05-15 07:00:00,0,1,0.0,-11.776454740741949,297
299,SFPUSDT,23,2021-05-16 07:00:00 to 2021-05-18 07:00:00,1,1,100.0,3.5427987480534773,298
300,DENTUSDT,14,2021-05-17 04:00:00 to 2021-05-19 04:00:00,0,1,0.0,-2.74259410118749,299
301,BNBUSDT,151,2021-05-20 08:00:00 to 2021-05-22 08:00:00,0,1,0.0,-7.5204717012835935,300
303,ZECUSDT,154,2021-05-24 08:00:00 to 2021-05-26 08:00:00,0,0,0.0,0.0,302
305,NEARUSDT,71,2021-05-28 08:00:00 to 2021-05-30 08:00:00,0,1,0.0,-0.6863610271857667,304
306,HOTUSDT,16,2021-05-29 07:00:00 to 2021-05-31 07:00:00,1,1,100.0,5.153662632189704,305
307,ETHUSDT,180,2021-06-01 07:45:00 to 2021-06-03 07:45:00,0,0,0.0,0.0,306
309,NEOUSDT,154,2021-06-05 08:45:00 to 2021-06-07 08:45:00,0,0,0.0,0.0,308
311,SANDUSDT,41,2021-06-09 07:00:00 to 2021-06-11 07:00:00,0,1,0.0,-2.8131200820917357,310
313,DASHUSDT,161,2021-06-13 08:00:00 to 2021-06-15 08:00:00,0,0,0.0,0.0,312
314,AVAXUSDT,84,2021-06-14 07:00:00 to 2021-06-16 07:00:00,0,0,0.0,0.0,313
315,ONTUSDT,160,2021-06-17 08:00:00 to 2021-06-19 08:00:00,0,0,0.0,0.0,314
316,TRBUSDT,92,2021-06-18 07:00:00 to 2021-06-20 07:00:00,0,0,0.0,0.0,315
317,SKLUSDT,61,2021-06-21 07:30:00 to 2021-06-23 07:30:00,1,1,100.0,6.992410259759874,316
319,ETHUSDT,188,2021-06-25 07:45:00 to 2021-06-27 07:45:00,1,1,100.0,1.0199272223174516,318
321,NEOUSDT,162,2021-06-29 08:45:00 to 2021-07-01 08:45:00,0,0,0.0,0.0,320
323,SKLUSDT,65,2021-07-03 07:30:00 to 2021-07-05 07:30:00,0,0,0.0,0.0,322
325,ZRXUSDT,122,2021-07-07 09:00:00 to 2021-07-09 09:00:00,1,1,100.0,8.075452493101064,324
327,NKNUSDT,27,2021-07-11 07:00:00 to 2021-07-13 07:00:00,0,0,0.0,0.0,326
329,SANDUSDT,53,2021-07-15 07:00:00 to 2021-07-17 07:00:00,1,1,100.0,4.760514104170022,328
331,LINKUSDT,179,2021-07-19 08:00:00 to 2021-07-21 08:00:00,0,1,0.0,-1.7430611490642511,330
333,KNCUSDT,128,2021-07-23 08:45:00 to 2021-07-25 08:45:00,1,1,100.0,1.345083616306919,332
335,BAKEUSDT,19,2021-07-27 07:00:00 to 2021-07-29 07:00:00,1,1,100.0,1.987455940188032,334
337,RSRUSDT,91,2021-07-31 07:00:00 to 2021-08-02 07:00:00,1,1,100.0,3.1600846088008616,336
339,GRTUSDT,72,2021-08-04 07:00:00 to 2021-08-06 07:00:00,0,1,0.0,-1.8329952654119852,338
341,XMRUSDT,180,2021-08-08 08:00:00 to 2021-08-10 08:00:00,0,1,0.0,-1.5668913995722011,340
342,SUSHIUSDT,109,2021-08-09 07:00:00 to 2021-08-11 07:00:00,1,1,100.0,1.4242389843027503,341
343,BALUSDT,111,2021-08-12 07:00:00 to 2021-08-14 07:00:00,0,1,0.0,-2.378341247526583,342
344,GTCUSDT,17,2021-08-13 03:30:00 to 2021-08-15 03:30:00,1,1,100.0,0.7505380985699528,343
345,GTCUSDT,18,2021-08-16 03:30:00 to 2021-08-18 03:30:00,0,1,0.0,-4.168169707989899,344
347,ALPHAUSDT,86,2021-08-20 07:00:00 to 2021-08-22 07:00:00,1,1,100.0,2.166794813194195,346
348,MANAUSDT,49,2021-08-21 07:00:00 to 2021-08-23 07:00:00,1,1,100.0,2.3130058091918926,347
349,STORJUSDT,110,2021-08-24 07:00:00 to 2021-08-26 07:00:00,1,1,100.0,3.0570817957301877,348
351,LTCUSDT,195,2021-08-28 08:00:00 to 2021-08-30 08:00:00,0,0,0.0,0.0,350
352,BAKEUSDT,30,2021-08-29 07:00:00 to 2021-08-31 07:00:00,0,1,0.0,-0.8496825266324781,351
353,1000SHIBUSDT,34,2021-09-01 17:30:00 to 2021-09-03 17:30:00,1,1,100.0,1.153976366677334,352
354,BELUSDT,92,2021-09-02 07:00:00 to 2021-09-04 07:00:00,0,1,0.0,-0.8555845414549679,353
355,SXPUSDT,133,2021-09-05 09:00:00 to 2021-09-07 09:00:00,0,1,0.0,-0.23738387523064564,354
356,VETUSDT,186,2021-09-06 08:00:00 to 2021-09-08 08:00:00,0,1,0.0,-12.489487317137238,355
357,ONTUSDT,188,2021-09-09 08:00:00 to 2021-09-11 08:00:00,0,1,0.0,-1.5321050241752343,356
358,ICXUSDT,116,2021-09-10 06:45:00 to 2021-09-12 06:45:00,1,1,100.0,2.0878249952413164,357
359,ETCUSDT,198,2021-09-13 08:00:00 to 2021-09-15 08:00:00,0,0,0.0,0.0,358
361,RSRUSDT,107,2021-09-17 07:00:00 to 2021-09-19 07:00:00,1,1,100.0,0.513473811631826,360
363,DOGEUSDT,142,2021-09-21 09:00:00 to 2021-09-23 09:00:00,0,0,0.0,0.0,362
365,SANDUSDT,77,2021-09-25 07:00:00 to 2021-09-27 07:00:00,0,0,0.0,0.0,364
367,ATOMUSDT,196,2021-09-29 12:00:00 to 2021-10-01 12:00:00,1,1,100.0,2.645599254346598,366
368,LTCUSDT,206,2021-09-30 08:00:00 to 2021-10-02 08:00:00,0,0,0.0,0.0,367
369,ENJUSDT,119,2021-10-03 07:00:00 to 2021-10-05 07:00:00,0,0,0.0,0.0,368
371,DOTUSDT,133,2021-10-07 07:00:00 to 2021-10-09 07:00:00,0,0,0.0,0.0,370
372,CRVUSDT,130,2021-10-08 07:00:00 to 2021-10-10 07:00:00,0,0,0.0,0.0,371
373,LRCUSDT,115,2021-10-11 07:00:00 to 2021-10-13 07:00:00,0,0,0.0,0.0,372
375,1INCHUSDT,94,2021-10-15 10:00:00 to 2021-10-17 10:00:00,1,1,100.0,3.0485840329284475,374
377,MKRUSDT,140,2021-10-19 07:00:00 to 2021-10-21 07:00:00,0,0,0.0,0.0,376
378,STORJUSDT,129,2021-10-20 07:00:00 to 2021-10-22 07:00:00,0,1,0.0,-2.1322667963055597,377
379,CRVUSDT,135,2021-10-23 07:00:00 to 2021-10-25 07:00:00,0,1,0.0,-1.9472785105903778,378
381,EGLDUSDT,132,2021-10-27 07:00:00 to 2021-10-29 07:00:00,1,1,100.0,1.862568777962359,380
383,MKRUSDT,144,2021-10-31 07:00:00 to 2021-11-02 07:00:00,0,0,0.0,0.0,382
385,LRCUSDT,123,2021-11-04 07:00:00 to 2021-11-06 07:00:00,0,1,0.0,-3.099645918709115,384
387,TRXUSDT,217,2021-11-08 08:00:00 to 2021-11-10 08:00:00,0,0,0.0,0.0,386
389,BTCDOMUSDT,44,2021-11-12 03:30:00 to 2021-11-14 03:30:00,0,0,0.0,0.0,388
390,MASKUSDT,22,2021-11-13 03:30:00 to 2021-11-15 03:30:00,1,1,100.0,0.6378000525515182,389
391,C98USDT,24,2021-11-16 03:30:00 to 2021-11-18 03:30:00,1,1,100.0,7.798695025578883,390
393,KNCUSDT,168,2021-11-20 08:45:00 to 2021-11-22 08:45:00,0,0,0.0,0.0,392
394,HBARUSDT,79,2021-11-21 07:00:00 to 2021-11-23 07:00:00,0,0,0.0,0.0,393
395,ETCUSDT,222,2021-11-24 08:00:00 to 2021-11-26 08:00:00,0,0,0.0,0.0,394
396,ANKRUSDT,97,2021-11-25 07:00:00 to 2021-11-27 07:00:00,1,1,100.0,1.6910788170893865,395
397,IOTXUSDT,32,2021-11-28 03:30:00 to 2021-11-30 03:30:00,0,1,0.0,-1.117307807196699,396
399,VETUSDT,215,2021-12-02 08:00:00 to 2021-12-04 08:00:00,0,1,0.0,-1.4530994482080173,398
401,YFIUSDT,150,2021-12-06 07:00:00 to 2021-12-08 07:00:00,0,0,0.0,0.0,400
402,HOTUSDT,80,2021-12-07 07:00:00 to 2021-12-09 07:00:00,0,0,0.0,0.0,401
403,DASHUSDT,221,2021-12-10 08:00:00 to 2021-12-12 08:00:00,0,0,0.0,0.0,402
405,ONTUSDT,220,2021-12-14 08:00:00 to 2021-12-16 08:00:00,0,0,0.0,0.0,404
406,MKRUSDT,159,2021-12-15 07:00:00 to 2021-12-17 07:00:00,0,0,0.0,0.0,405
407,SKLUSDT,121,2021-12-18 07:30:00 to 2021-12-20 07:30:00,0,1,0.0,-3.1103977833213614,406
408,CTSIUSDT,14,2021-12-19 03:30:00 to 2021-12-21 03:30:00,0,0,0.0,0.0,407
409,CTSIUSDT,15,2021-12-22 03:30:00 to 2021-12-24 03:30:00,0,0,0.0,0.0,408
410,ALGOUSDT,181,2021-12-23 09:00:00 to 2021-12-25 09:00:00,0,0,0.0,0.0,409
411,VETUSDT,223,2021-12-26 08:00:00 to 2021-12-28 08:00:00,0,0,0.0,0.0,410
413,MKRUSDT,164,2021-12-30 07:00:00 to 2022-01-01 07:00:00,1,1,100.0,0.37704748722915404,412
414,SUSHIUSDT,157,2021-12-31 07:00:00 to 2022-01-02 07:00:00,0,0,0.0,0.0,413
415,BNBUSDT,227,2022-01-03 08:00:00 to 2022-01-05 08:00:00,1,1,100.0,0.11267390166258551,414
417,XRPUSDT,240,2022-01-07 08:15:00 to 2022-01-09 08:15:00,0,1,0.0,-0.3242389366139298,416
418,HBARUSDT,95,2022-01-08 07:00:00 to 2022-01-10 07:00:00,0,1,0.0,-2.3591798469129177,417
419,IOTAUSDT,229,2022-01-11 08:00:00 to 2022-01-13 08:00:00,0,1,0.0,-1.2633428163486449,418
421,RSRUSDT,147,2022-01-15 07:00:00 to 2022-01-17 07:00:00,0,0,0.0,0.0,420
422,RLCUSDT,174,2022-01-16 07:00:00 to 2022-01-18 07:00:00,0,0,0.0,0.0,421
423,VETUSDT,231,2022-01-19 08:00:00 to 2022-01-21 08:00:00,0,1,0.0,-1.3690339344711533,422
425,SANDUSDT,117,2022-01-23 07:00:00 to 2022-01-25 07:00:00,0,0,0.0,0.0,424
427,CTSIUSDT,27,2022-01-27 03:30:00 to 2022-01-29 03:30:00,0,0,0.0,0.0,426
429,DOGEUSDT,186,2022-01-31 09:00:00 to 2022-02-02 09:00:00,0,0,0.0,0.0,428
430,ETCUSDT,245,2022-02-01 08:00:00 to 2022-02-03 08:00:00,0,0,0.0,0.0,429
431,DOTUSDT,173,2022-02-04 07:00:00 to 2022-02-06 07:00:00,0,0,0.0,0.0,430
433,DASHUSDT,241,2022-02-08 08:00:00 to 2022-02-10 08:00:00,1,1,100.0,1.402455074750586,432
435,ZECUSDT,242,2022-02-12 08:00:00 to 2022-02-14 08:00:00,1,1,100.0,1.0611416913068439,434
436,ALPHAUSDT,145,2022-02-13 07:00:00 to 2022-02-15 07:00:00,1,1,100.0,3.1423562699280705,435
437,ARUSDT,43,2022-02-16 03:30:00 to 2022-02-18 03:30:00,0,0,0.0,0.0,436
438,ZRXUSDT,197,2022-02-17 09:00:00 to 2022-02-19 09:00:00,0,0,0.0,0.0,437
439,LRCUSDT,159,2022-02-20 07:00:00 to 2022-02-22 07:00:00,1,1,100.0,1.7190347052677302,438
441,KSMUSDT,162,2022-02-24 07:00:00 to 2022-02-26 07:00:00,1,1,100.0,0.6886615366199278,440
443,DOTUSDT,181,2022-02-28 07:00:00 to 2022-03-02 07:00:00,0,0,0.0,0.0,442
445,DENTUSDT,111,2022-03-04 04:00:00 to 2022-03-06 04:00:00,0,1,0.0,-2.4632177387031495,444
446,LPTUSDT,34,2022-03-05 03:30:00 to 2022-03-07 03:30:00,0,0,0.0,0.0,445
447,XRPUSDT,260,2022-03-08 08:15:00 to 2022-03-10 08:15:00,0,1,0.0,-1.2555067027585354,446
449,DOTUSDT,185,2022-03-12 07:00:00 to 2022-03-14 07:00:00,0,0,0.0,0.0,448
451,DENTUSDT,115,2022-03-16 04:00:00 to 2022-03-18 04:00:00,0,0,0.0,0.0,450
452,LPTUSDT,38,2022-03-17 03:30:00 to 2022-03-19 03:30:00,0,0,0.0,0.0,451
453,ENJUSDT,175,2022-03-20 07:00:00 to 2022-03-22 07:00:00,1,1,100.0,0.799411363915814,452
455,NEARUSDT,171,2022-03-24 08:00:00 to 2022-03-26 08:00:00,0,1,0.0,-1.1115039431542906,454
457,C98USDT,68,2022-03-28 03:30:00 to 2022-03-30 03:30:00,1,1,100.0,2.86164293126554,456
459,CHZUSDT,141,2022-04-01 07:00:00 to 2022-04-03 07:00:00,1,1,100.0,4.728211866632437,458
461,ALPHAUSDT,162,2022-04-05 07:00:00 to 2022-04-07 07:00:00,0,0,0.0,0.0,460
463,SUSHIUSDT,190,2022-04-09 07:00:00 to 2022-04-11 07:00:00,1,1,100.0,1.7860639785577836,462
464,ATAUSDT,70,2022-04-10 03:30:00 to 2022-04-12 03:30:00,0,0,0.0,0.0,463
465,KNCUSDT,216,2022-04-13 08:45:00 to 2022-04-15 08:45:00,0,1,0.0,-7.377051010699931,464
466,BANDUSDT,204,2022-04-14 07:00:00 to 2022-04-16 07:00:00,0,0,0.0,0.0,465
467,SANDUSDT,145,2022-04-17 07:00:00 to 2022-04-19 07:00:00,1,1,100.0,0.5346269051277996,466
469,DASHUSDT,265,2022-04-21 08:00:00 to 2022-04-23 08:00:00,0,0,0.0,0.0,468
471,DOGEUSDT,214,2022-04-25 09:00:00 to 2022-04-27 09:00:00,0,1,0.0,-5.587014284720137,470
473,PEOPLEUSDT,38,2022-04-29 04:00:00 to 2022-05-01 04:00:00,0,0,0.0,0.0,472
475,C98USDT,80,2022-05-03 03:30:00 to 2022-05-05 03:30:00,0,0,0.0,0.0,474
