Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top10,62,1,1.6129032258064515,115.44235867406508,103.14857657346957,12.293782100595507
