Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top4,2020,1,January,2020-01,2020-01-22 07:45:00,2020-01-24 12:00:00,10000.0,10189.986983052164,1.8998698305216388,0.0,6.907445920604577,1,100.0
top4,2020,2,February,2020-02,2020-02-06 08:00:00,2020-02-27 12:15:00,10189.986983052164,10384.747557439003,1.9112936523938862,-1.5922823276755094,19.026651213520307,2,50.0
top4,2020,3,March,2020-03,2020-03-01 12:00:00,2020-03-29 08:00:00,10384.747557439003,9550.840725477123,-8.030111732128908,-19.193609524452505,70.39370375606421,6,66.66666666666666
top4,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-30 12:00:00,9550.840725477123,9920.984499190243,3.8755098566951363,-1.2171765175614246,18.229706550227704,2,0.0
top4,2020,5,May,2020-05,2020-05-01 04:45:00,2020-05-28 08:45:00,10116.869074813758,10453.79989273426,3.33038626307125,0.0,8.314740097410397,4,50.0
top4,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-29 08:00:00,10453.79989273426,11260.452812040281,7.716360821739787,-1.183783368475122,24.653315085102783,4,75.0
top4,2020,7,July,2020-07,2020-07-03 08:45:00,2020-07-31 08:00:00,11260.452812040281,11674.391811882602,3.67604222274005,-0.13101047747998695,9.033959033822056,3,33.33333333333333
top4,2020,8,August,2020-08,2020-08-02 16:45:00,2020-08-31 22:30:00,11434.357037819884,15426.63601719981,34.91476579028625,-6.86785421774101,38.57717230653358,7,71.42857142857143
top4,2020,9,September,2020-09,2020-09-01 02:00:00,2020-09-29 07:00:00,15661.863692632347,20682.744808398398,32.05800544751245,0.0,46.066010153825296,6,50.0
top4,2020,10,October,2020-10,2020-10-01 20:00:00,2020-10-31 08:00:00,21141.826826618366,20966.867027288423,-0.8275528920218989,-1.59854198293925,6.843836883236004,3,0.0
top4,2020,11,November,2020-11,2020-11-01 07:00:00,2020-11-29 09:00:00,21015.076814617172,23534.660397841057,11.98940934382582,-11.89978768057135,50.50010102160417,6,50.0
top4,2020,12,December,2020-12,2020-12-01 14:45:00,2020-12-30 07:00:00,24229.92429299607,25610.497965095692,5.697804315875188,-5.926253235930156,25.143861504643223,5,60.0
top4,2021,1,January,2021-01,2021-01-02 01:45:00,2021-01-31 07:45:00,25785.305138771277,34301.74005786787,33.028249513677935,-2.7691921849369305,30.828975914213945,9,77.77777777777779
top4,2021,2,February,2021-02,2021-02-01 07:00:00,2021-02-28 15:00:00,34301.74005786787,48821.56093554286,42.3296918849589,-4.830734960348526,36.1598618232696,8,75.0
top4,2021,3,March,2021-03,2021-03-01 20:15:00,2021-03-28 07:00:00,49024.8394948734,58266.78780069721,18.851562597752626,-2.8446630412642726,24.024087790531745,7,85.71428571428571
top4,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-29 08:00:00,58266.78780069721,74441.67504934674,27.760046261647496,-11.45529375129809,77.94544818071594,7,42.857142857142854
top4,2021,5,May,2021-05,2021-05-03 07:00:00,2021-05-31 07:00:00,74441.67504934674,79677.88074128587,7.033970807975631,-8.485577080109397,56.37221236711174,5,60.0
top4,2021,6,June,2021-06,2021-06-04 08:00:00,2021-06-28 08:45:00,79677.88074128587,82222.52805071262,3.193668413055839,-13.782259540283848,62.31363074741033,6,66.66666666666666
top4,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-31 20:45:00,82222.52805071262,90185.76339145901,9.684979931333281,-5.997548317579682,36.40372025547024,5,40.0
top4,2021,8,August,2021-08,2021-08-02 01:45:00,2021-08-31 08:00:00,95697.22369337657,118475.62757760851,23.802575461558018,-3.7450637727655445,29.7109070552769,7,57.14285714285714
top4,2021,9,September,2021-09,2021-09-03 04:00:00,2021-09-30 12:00:00,119769.09892701995,142444.79530618587,18.932843765471684,-6.468047807953948,44.020361299004094,7,57.14285714285714
top4,2021,10,October,2021-10,2021-10-01 05:00:00,2021-10-30 07:00:00,143532.86256384928,154127.70211776206,7.381473040154662,-5.884758343223595,27.692801231668184,5,40.0
top4,2021,11,November,2021-11,2021-11-03 09:00:00,2021-11-28 07:00:00,154127.70211776206,157384.23255048864,2.112878079657876,-3.17577363923377,19.305900182771925,4,50.0
top4,2021,12,December,2021-12,2021-12-01 03:30:00,2021-12-31 23:00:00,157384.23255048864,164781.68423792196,4.7002495533091215,-1.7038201301224132,15.600337613937526,4,50.0
top4,2022,1,January,2022-01,2022-01-02 07:00:00,2022-01-30 03:30:00,164781.68423792193,180563.3265664385,9.577303692156747,-0.14239474776066574,11.875006899472533,4,75.0
top4,2022,2,February,2022-02,2022-02-03 07:00:00,2022-02-28 07:00:00,180563.3265664385,214024.19962990226,18.53137827029996,-4.024545915434386,32.543540797908946,6,66.66666666666666
top4,2022,3,March,2022-03,2022-03-03 07:00:00,2022-03-31 03:30:00,214024.19962990226,250236.19219949387,16.91957854869244,-4.233470212233281,28.679461694348735,3,33.33333333333333
top4,2022,4,April,2022-04,2022-04-01 07:15:00,2022-04-30 03:45:00,260260.11143413145,314579.41065871855,20.87115806001436,-4.997342148321127,38.96025353097751,4,25.0
top4,2022,5,May,2022-05,2022-05-02 07:00:00,2022-05-30 15:00:00,314579.41065871855,279180.5134525999,-11.252769891072845,-17.285577748317984,67.69096407099414,5,40.0
top4,2022,6,June,2022-06,2022-06-02 02:00:00,2022-06-29 07:45:00,275947.48428049043,299534.52717259,8.547656433107488,-8.754204023813273,44.0958148572824,4,50.0
top4,2022,7,July,2022-07,2022-07-01 02:15:00,2022-07-31 12:45:00,294183.91930142225,341810.11651255836,16.18925919684213,-0.7676251511041565,14.093907333396144,5,60.0
top4,2022,8,August,2022-08,2022-08-01 00:45:00,2022-08-30 07:00:00,347639.3702473481,376749.3859663525,8.373624569131044,-5.089584470967578,29.31232376449851,5,60.0
top4,2022,9,September,2022-09,2022-09-03 03:30:00,2022-09-30 01:45:00,376749.3859663525,410089.3703450813,8.84937988504284,-2.286275633047863,18.4324667980239,7,42.857142857142854
top4,2022,10,October,2022-10,2022-10-01 03:30:00,2022-10-31 07:00:00,410089.3703450813,429101.0745307758,4.635990484146535,-1.1102230246251565e-14,8.314050948680695,3,33.33333333333333
top4,2022,11,November,2022-11,2022-11-01 14:30:00,2022-11-30 04:00:00,449598.91194046114,436004.64216988394,-3.0236438322113757,-13.461420811423464,49.24745762739519,3,0.0
top4,2022,12,December,2022-12,2022-12-01 07:00:00,2022-12-29 08:00:00,436004.64216988394,448991.648054267,2.9786393602944328,-1.7459374516121895,13.96404557358521,3,66.66666666666666
