Portfolio,Start Date,End Date,Total Return (%),CAGR (%),Max Drawdown (%),Recovery Factor,Sharpe Ratio,Sortino Ratio,Calmar Ratio,Volatility (%),Win Rate (%),Profit Factor,Average Profit (%),Average Loss (%),Profit/Loss Ratio,Number of Trades,Number of Periods
top2,2019-12-12 17:45:00,2025-03-06 15:15:00,88220.2814773472,265.9116345042095,-32.957764122273126,2676.767791348055,3.0121707282618613,2.42903179798345,8.068254676430074,41.111574429136766,56.060606060606055,5.265831381515769,2.748677409684134,-0.6659790245370348,4.127273244971819,330,648
top5,2020-02-03 07:45:00,2025-03-04 21:30:00,56899.85702557675,248.61006424472015,-21.98729367934149,2587.8517772761597,3.337737219733247,2.801157481704515,11.306987929956367,38.01591962372788,54.51263537906137,9.85729937696531,2.447324168608466,-0.2975362975833262,8.225296168858467,277,623
top1,2019-10-01 17:45:00,2025-03-05 15:00:00,30374.720458819833,187.06504047266858,-37.1156508850759,818.3803795566313,2.0305309651923698,1.5531516095625537,5.040058196793927,52.49649466535812,53.70370370370371,4.3217802548207445,3.4421909734160026,-0.9239112804748978,3.725672633466158,324,647
top3,2020-01-17 17:45:00,2025-03-07 13:15:00,10784.32221519859,149.32676996416757,-37.739477972588375,285.757058511293,2.627552956968146,1.955087845463694,3.956778895368646,36.69920005497261,50.3448275862069,4.797126353403616,2.5693483864169417,-0.5430404764770125,4.731412293767949,290,623
top6,2020-02-03 08:00:00,2025-03-06 06:00:00,6359.068772094697,127.00690799573641,-20.966917011370512,303.29059673609277,2.636530442867442,1.9227822604693385,6.057490852224943,33.18416490028709,53.47985347985348,3.6108269819552845,2.118661787247472,-0.6745343791581532,3.140924840467953,273,600
top7,2020-02-10 17:45:00,2025-03-03 12:30:00,5059.511403639693,118.10904574132533,-45.70681907103694,110.69489206361673,2.4629275647455104,1.410189565174723,2.584057436982473,37.03787671445037,50.98039215686274,12.960349736922156,2.1377760043377134,-0.1715452969743094,12.461874747040524,255,577
top10,2020-02-27 12:00:00,2025-03-07 09:30:00,5054.494926609532,119.27553230814625,-19.527625953152704,258.8381679747144,3.1650000130123317,2.14798337950411,6.108040608432968,30.189785804544144,47.755102040816325,6.067991846321245,2.4373080113064773,-0.367148129151735,6.638486806231788,245,563
top4,2020-01-29 17:45:00,2025-03-04 04:45:00,5042.208533235545,116.78045302647035,-35.996113829195664,140.07646928669058,2.1050344219903323,1.2807572231785118,3.2442516872960954,38.92899572626718,54.08163265306123,5.282026190680526,2.2787762991487304,-0.5081179056626893,4.484739218502331,294,593
top8,2020-02-23 08:00:00,2025-03-05 06:00:00,4755.229683042971,116.49658331724223,-26.737858355180055,177.84631887399155,2.538573103232146,1.7590506154915808,4.356990068902537,33.95833466428188,53.359683794466406,7.907963475423457,2.3858831413575885,-0.3451725690167227,6.912145852592356,253,586
top9,2020-03-02 08:00:00,2025-03-04 14:15:00,4129.480977728126,111.32264428809337,-31.528334702175265,130.97681868504196,2.6871665574441392,1.8158364194403351,3.5308761258618833,32.725870044081766,49.36708860759494,7.081802881249437,2.4149707034173193,-0.3324854525485561,7.263387570512239,237,559
