normalized_period,symbol,original_period,out_sample_range,metric_value,selected_based_on_period
171,KAVAUSDT,8,2020-09-02 07:00:00 to 2020-09-04 07:00:00,-3.5557988734393984,170
173,THETAUSDT,30,2020-09-06 08:00:00 to 2020-09-08 08:00:00,2.853178876833463,172
175,ZILUSDT,24,2020-09-10 09:00:00 to 2020-09-12 09:00:00,0.0,174
176,ZECUSDT,69,2020-09-11 08:00:00 to 2020-09-13 08:00:00,0.0,175
177,DOGEUSDT,18,2020-09-14 09:00:00 to 2020-09-16 09:00:00,0.9869143140787308,176
178,DOTUSDT,4,2020-09-15 07:00:00 to 2020-09-17 07:00:00,0.0,177
179,ETCUSDT,78,2020-09-18 08:00:00 to 2020-09-20 08:00:00,0.0,178
181,XLMUSDT,78,2020-09-22 08:00:00 to 2020-09-24 08:00:00,2.0215071852147593,180
183,NEOUSDT,70,2020-09-26 08:45:00 to 2020-09-28 08:45:00,2.0192490428963357,182
184,BANDUSDT,16,2020-09-27 07:00:00 to 2020-09-29 07:00:00,0.9454167368382332,183
185,XMRUSDT,76,2020-09-30 08:00:00 to 2020-10-02 08:00:00,-2.8522045324464127,184
186,LINKUSDT,82,2020-10-01 08:00:00 to 2020-10-03 08:00:00,1.2803696500593105,185
187,BNBUSDT,75,2020-10-04 08:00:00 to 2020-10-06 08:00:00,0.0,186
189,TRXUSDT,85,2020-10-08 08:00:00 to 2020-10-10 08:00:00,0.0,188
191,UNIUSDT,4,2020-10-12 07:00:00 to 2020-10-14 07:00:00,0.0,190
192,STORJUSDT,5,2020-10-13 07:00:00 to 2020-10-15 07:00:00,-7.469155601572639,191
193,BATUSDT,78,2020-10-16 08:00:00 to 2020-10-18 08:00:00,0.0,192
195,VETUSDT,79,2020-10-20 08:00:00 to 2020-10-22 08:00:00,1.250819316091765,194
197,UNIUSDT,8,2020-10-24 07:00:00 to 2020-10-26 07:00:00,2.2590607390270634,196
198,CRVUSDT,14,2020-10-25 07:00:00 to 2020-10-27 07:00:00,3.694066192245936,197
199,DASHUSDT,85,2020-10-28 08:00:00 to 2020-10-30 08:00:00,-3.1353767995232555,198
201,VETUSDT,83,2020-11-01 08:00:00 to 2020-11-03 08:00:00,0.1980850499042753,200
203,MKRUSDT,24,2020-11-05 07:00:00 to 2020-11-07 07:00:00,0.0,202
205,LRCUSDT,3,2020-11-09 07:00:00 to 2020-11-11 07:00:00,11.183423128813702,204
207,AVAXUSDT,13,2020-11-13 07:00:00 to 2020-11-15 07:00:00,0.2868424420615884,206
208,YFIUSDT,21,2020-11-14 07:00:00 to 2020-11-16 07:00:00,2.61993851179599,207
209,YFIUSDT,22,2020-11-17 07:00:00 to 2020-11-19 07:00:00,0.0,208
210,AAVEUSDT,7,2020-11-18 07:00:00 to 2020-11-20 07:00:00,8.572889665554703,209
211,BALUSDT,23,2020-11-21 07:00:00 to 2020-11-23 07:00:00,1.774562332833193,210
213,ALGOUSDT,50,2020-11-25 09:00:00 to 2020-11-27 09:00:00,-13.735546853616489,212
214,TRBUSDT,24,2020-11-26 07:00:00 to 2020-11-28 07:00:00,-13.556683172961492,213
215,UNIUSDT,20,2020-11-29 07:00:00 to 2020-12-01 07:00:00,0.0,214
216,XLMUSDT,101,2020-11-30 08:00:00 to 2020-12-02 08:00:00,7.62822103796152,215
217,ZILUSDT,52,2020-12-03 09:00:00 to 2020-12-05 09:00:00,1.473598172203674,216
219,FLMUSDT,19,2020-12-07 07:00:00 to 2020-12-09 07:00:00,-1.0559904096060564,218
221,ALPHAUSDT,2,2020-12-11 07:00:00 to 2020-12-13 07:00:00,0.2864636570078437,220
223,ATOMUSDT,100,2020-12-15 12:00:00 to 2020-12-17 12:00:00,0.0,222
224,SOLUSDT,27,2020-12-16 07:00:00 to 2020-12-18 07:00:00,0.6763359949162623,223
225,XRPUSDT,112,2020-12-19 08:15:00 to 2020-12-21 08:15:00,2.0862184421954773,224
227,ADAUSDT,105,2020-12-23 08:00:00 to 2020-12-25 08:00:00,-0.7242556007775602,226
229,RUNEUSDT,34,2020-12-27 07:00:00 to 2020-12-29 07:00:00,3.759373035765985,228
231,DOGEUSDT,54,2020-12-31 09:00:00 to 2021-01-02 09:00:00,0.0,230
232,DEFIUSDT,38,2021-01-01 07:00:00 to 2021-01-03 07:00:00,0.9778955386289454,231
233,BANDUSDT,49,2021-01-04 07:00:00 to 2021-01-06 07:00:00,1.7145717358350157,232
235,SUSHIUSDT,38,2021-01-08 07:00:00 to 2021-01-10 07:00:00,8.695936624546139,234
237,GRTUSDT,4,2021-01-12 07:00:00 to 2021-01-14 07:00:00,2.7799979696781154,236
239,XMRUSDT,112,2021-01-16 08:00:00 to 2021-01-18 08:00:00,0.5509299499622284,238
241,RSRUSDT,27,2021-01-20 07:00:00 to 2021-01-22 07:00:00,11.740887129723596,240
243,FLMUSDT,35,2021-01-24 07:00:00 to 2021-01-26 07:00:00,-2.92656557055343,242
244,NEARUSDT,30,2021-01-25 08:00:00 to 2021-01-27 08:00:00,-3.035848578694494,243
245,TRBUSDT,45,2021-01-28 07:00:00 to 2021-01-30 07:00:00,-3.983162776129102,244
246,SNXUSDT,52,2021-01-29 07:00:00 to 2021-01-31 07:00:00,0.8535887782033024,245
247,CRVUSDT,47,2021-02-01 07:00:00 to 2021-02-03 07:00:00,7.208015796737345,246
248,EGLDUSDT,43,2021-02-02 07:00:00 to 2021-02-04 07:00:00,0.8540670089418199,247
249,FLMUSDT,39,2021-02-05 07:00:00 to 2021-02-07 07:00:00,-5.622782685295897,248
251,IOTAUSDT,117,2021-02-09 08:00:00 to 2021-02-11 08:00:00,10.739678643391107,250
253,ZRXUSDT,74,2021-02-13 09:00:00 to 2021-02-15 09:00:00,5.864005473388588,252
255,VETUSDT,119,2021-02-17 08:00:00 to 2021-02-19 08:00:00,3.700634752817423,254
257,NEARUSDT,39,2021-02-21 08:00:00 to 2021-02-23 08:00:00,2.3957303753813175,256
259,RUNEUSDT,54,2021-02-25 07:00:00 to 2021-02-27 07:00:00,3.6482474160460696,258
260,GRTUSDT,19,2021-02-26 07:00:00 to 2021-02-28 07:00:00,3.847211611611328,259
261,VETUSDT,123,2021-03-01 08:00:00 to 2021-03-03 08:00:00,0.0,260
263,XMRUSDT,128,2021-03-05 08:00:00 to 2021-03-07 08:00:00,-0.3948301261371125,262
264,BATUSDT,125,2021-03-06 08:00:00 to 2021-03-08 08:00:00,1.2896433198010162,263
265,BATUSDT,126,2021-03-09 08:00:00 to 2021-03-11 08:00:00,2.033796701907868,264
267,VETUSDT,127,2021-03-13 08:00:00 to 2021-03-15 08:00:00,4.902642158340423,266
268,THETAUSDT,93,2021-03-14 08:00:00 to 2021-03-16 08:00:00,1.047364534339049,267
269,TRBUSDT,61,2021-03-17 07:00:00 to 2021-03-19 07:00:00,2.9990464930890086,268
271,SXPUSDT,77,2021-03-21 09:00:00 to 2021-03-23 09:00:00,-5.926872306706028,270
272,AVAXUSDT,56,2021-03-22 07:00:00 to 2021-03-24 07:00:00,-1.1744010223314216,271
273,KSMUSDT,50,2021-03-25 07:00:00 to 2021-03-27 07:00:00,-2.734586876127778,272
275,IOTAUSDT,133,2021-03-29 08:00:00 to 2021-03-31 08:00:00,-2.5491777890206686,274
277,ANKRUSDT,18,2021-04-02 07:00:00 to 2021-04-04 07:00:00,-2.3659220217900474,276
279,QTUMUSDT,133,2021-04-06 08:00:00 to 2021-04-08 08:00:00,10.453660763168354,278
281,AXSUSDT,43,2021-04-10 07:00:00 to 2021-04-12 07:00:00,1.9693114753996632,280
282,BATUSDT,137,2021-04-11 08:00:00 to 2021-04-13 08:00:00,0.8706600573888681,281
283,BNBUSDT,139,2021-04-14 08:00:00 to 2021-04-16 08:00:00,6.360923626455806,282
284,SOLUSDT,67,2021-04-15 07:00:00 to 2021-04-17 07:00:00,-1.505845083700042,283
285,GRTUSDT,36,2021-04-18 07:00:00 to 2021-04-20 07:00:00,-14.634641123208295,284
287,YFIUSDT,74,2021-04-22 07:00:00 to 2021-04-24 07:00:00,-3.984929208861613,286
289,HOTUSDT,5,2021-04-26 07:00:00 to 2021-04-28 07:00:00,0.0,288
290,NEOUSDT,141,2021-04-27 08:45:00 to 2021-04-29 08:45:00,0.0,289
291,VETUSDT,143,2021-04-30 08:00:00 to 2021-05-02 08:00:00,0.0,290
292,UNIUSDT,71,2021-05-01 07:00:00 to 2021-05-03 07:00:00,0.7935406755452823,291
293,NEARUSDT,63,2021-05-04 08:00:00 to 2021-05-06 08:00:00,-1.1426699902798645,292
295,ONEUSDT,13,2021-05-08 07:00:00 to 2021-05-10 07:00:00,4.01432914782934,294
297,VETUSDT,147,2021-05-12 08:00:00 to 2021-05-14 08:00:00,4.417096800684103,296
299,CELRUSDT,12,2021-05-16 07:00:00 to 2021-05-18 07:00:00,7.224908781519171,298
301,ONEUSDT,17,2021-05-20 07:00:00 to 2021-05-22 07:00:00,-15.899807239034036,300
303,ZECUSDT,154,2021-05-24 08:00:00 to 2021-05-26 08:00:00,0.0,302
305,ETCUSDT,162,2021-05-28 08:00:00 to 2021-05-30 08:00:00,-3.4315912561966257,304
306,HOTUSDT,16,2021-05-29 07:00:00 to 2021-05-31 07:00:00,5.892152007838394,305
307,EOSUSDT,166,2021-06-01 08:00:00 to 2021-06-03 08:00:00,0.0,306
308,ALICEUSDT,22,2021-06-02 03:00:00 to 2021-06-04 03:00:00,6.319566635771244,307
309,TRXUSDT,165,2021-06-05 08:00:00 to 2021-06-07 08:00:00,0.0,308
311,SKLUSDT,57,2021-06-09 07:30:00 to 2021-06-11 07:30:00,1.6971203372579475,310
313,RSRUSDT,75,2021-06-13 07:00:00 to 2021-06-15 07:00:00,-0.2072484076433101,312
314,NKNUSDT,18,2021-06-14 07:00:00 to 2021-06-16 07:00:00,0.14785137036788,313
315,TRXUSDT,169,2021-06-17 08:00:00 to 2021-06-19 08:00:00,0.0,314
317,YFIUSDT,94,2021-06-21 07:00:00 to 2021-06-23 07:00:00,-2.1337167335927005,316
318,EOSUSDT,173,2021-06-22 08:00:00 to 2021-06-24 08:00:00,4.29321351787472,317
319,XLMUSDT,170,2021-06-25 08:00:00 to 2021-06-27 08:00:00,0.0,318
321,VETUSDT,163,2021-06-29 08:00:00 to 2021-07-01 08:00:00,3.758940071187844,320
322,SFPUSDT,38,2021-06-30 07:00:00 to 2021-07-02 07:00:00,0.8193805543779855,321
323,XTZUSDT,167,2021-07-03 08:00:00 to 2021-07-05 08:00:00,0.0,322
325,BELUSDT,73,2021-07-07 07:00:00 to 2021-07-09 07:00:00,-3.832694181414899,324
327,CHZUSDT,53,2021-07-11 07:00:00 to 2021-07-13 07:00:00,1.201477570209354,326
328,UNIUSDT,95,2021-07-12 07:00:00 to 2021-07-14 07:00:00,-11.895476382451688,327
329,BAKEUSDT,15,2021-07-15 07:00:00 to 2021-07-17 07:00:00,-7.209725234712969,328
331,BNBUSDT,171,2021-07-19 08:00:00 to 2021-07-21 08:00:00,-3.611646273285132,330
333,QTUMUSDT,169,2021-07-23 08:00:00 to 2021-07-25 08:00:00,2.9598667293291148,332
334,BAKEUSDT,18,2021-07-24 07:00:00 to 2021-07-26 07:00:00,7.3686487123371265,333
335,ICXUSDT,101,2021-07-27 06:45:00 to 2021-07-29 06:45:00,1.280324546553802,334
336,CHRUSDT,42,2021-07-28 07:00:00 to 2021-07-30 07:00:00,3.5933325183373928,335
337,HOTUSDT,37,2021-07-31 07:00:00 to 2021-08-02 07:00:00,1.465019008382278,336
339,ALICEUSDT,43,2021-08-04 03:00:00 to 2021-08-06 03:00:00,1.437937143867457,338
341,OGNUSDT,39,2021-08-08 07:00:00 to 2021-08-10 07:00:00,6.2298609461659185,340
343,ONEUSDT,45,2021-08-12 07:00:00 to 2021-08-14 07:00:00,1.195948451291315,342
344,NKNUSDT,38,2021-08-13 07:00:00 to 2021-08-15 07:00:00,0.0,343
345,VETUSDT,179,2021-08-16 08:00:00 to 2021-08-18 08:00:00,-7.580792208104213,344
347,IOSTUSDT,178,2021-08-20 08:00:00 to 2021-08-22 08:00:00,0.0,346
349,LINKUSDT,191,2021-08-24 08:00:00 to 2021-08-26 08:00:00,-3.303371841436638,348
351,NKNUSDT,43,2021-08-28 07:00:00 to 2021-08-30 07:00:00,0.0,350
353,XMRUSDT,188,2021-09-01 08:00:00 to 2021-09-03 08:00:00,0.0,352
354,RUNEUSDT,117,2021-09-02 07:00:00 to 2021-09-04 07:00:00,2.2247149098611954,353
355,CRVUSDT,119,2021-09-05 07:00:00 to 2021-09-07 07:00:00,2.5414354309783085,354
357,KSMUSDT,106,2021-09-09 07:00:00 to 2021-09-11 07:00:00,9.626993549654289,356
358,NEARUSDT,106,2021-09-10 08:00:00 to 2021-09-12 08:00:00,2.3979943050107795,357
359,IOSTUSDT,186,2021-09-13 08:00:00 to 2021-09-15 08:00:00,1.1276483780418312,358
361,CHRUSDT,59,2021-09-17 07:00:00 to 2021-09-19 07:00:00,0.2221810320387521,360
363,TRXUSDT,201,2021-09-21 08:00:00 to 2021-09-23 08:00:00,9.435903739783845,362
365,SFPUSDT,67,2021-09-25 07:00:00 to 2021-09-27 07:00:00,0.0,364
367,MASKUSDT,7,2021-09-29 03:30:00 to 2021-10-01 03:30:00,3.9524115908166824,366
369,ATAUSDT,7,2021-10-03 03:30:00 to 2021-10-05 03:30:00,0.0,368
371,ALPHAUSDT,102,2021-10-07 07:00:00 to 2021-10-09 07:00:00,0.0,370
373,HOTUSDT,61,2021-10-11 07:00:00 to 2021-10-13 07:00:00,1.179970209531166,372
375,ONTUSDT,200,2021-10-15 08:00:00 to 2021-10-17 08:00:00,0.0,374
377,CELRUSDT,64,2021-10-19 07:00:00 to 2021-10-21 07:00:00,1.011101740294507,376
378,DASHUSDT,204,2021-10-20 08:00:00 to 2021-10-22 08:00:00,2.3831799846251127,377
379,MASKUSDT,15,2021-10-23 03:30:00 to 2021-10-25 03:30:00,0.0080805641649931,378
380,ALGOUSDT,161,2021-10-24 09:00:00 to 2021-10-26 09:00:00,1.7509305778713495,379
381,GRTUSDT,100,2021-10-27 07:00:00 to 2021-10-29 07:00:00,-1.9064691522908468,380
383,SANDUSDT,89,2021-10-31 07:00:00 to 2021-11-02 07:00:00,-3.108025517052065,382
384,HOTUSDT,68,2021-11-01 07:00:00 to 2021-11-03 07:00:00,1.5497710119381554,383
385,IOTXUSDT,24,2021-11-04 03:30:00 to 2021-11-06 03:30:00,-8.941013681228869,384
387,ALICEUSDT,75,2021-11-08 03:00:00 to 2021-11-10 03:00:00,-0.8869568632584923,386
388,ARPAUSDT,3,2021-11-09 03:30:00 to 2021-11-11 03:30:00,-2.6607180769035765,387
389,1000SHIBUSDT,58,2021-11-12 17:30:00 to 2021-11-14 17:30:00,0.0,388
391,ATOMUSDT,212,2021-11-16 12:00:00 to 2021-11-18 12:00:00,-3.710969811940194,390
393,AVAXUSDT,137,2021-11-20 07:00:00 to 2021-11-22 07:00:00,0.0,392
395,MKRUSDT,152,2021-11-24 07:00:00 to 2021-11-26 07:00:00,0.0,394
396,CHRUSDT,82,2021-11-25 07:00:00 to 2021-11-27 07:00:00,-5.650903721807663,395
397,COMPUSDT,168,2021-11-28 09:00:00 to 2021-11-30 09:00:00,0.0,396
399,ONTUSDT,216,2021-12-02 08:00:00 to 2021-12-04 08:00:00,-19.214385592899216,398
400,BANDUSDT,160,2021-12-03 07:00:00 to 2021-12-05 07:00:00,-17.31937877833512,399
401,THETAUSDT,182,2021-12-06 08:00:00 to 2021-12-08 08:00:00,0.0,400
403,IOTXUSDT,36,2021-12-10 03:30:00 to 2021-12-12 03:30:00,1.918872558774292,402
405,COTIUSDT,89,2021-12-14 07:00:00 to 2021-12-16 07:00:00,0.0,404
407,DOTUSDT,157,2021-12-18 07:00:00 to 2021-12-20 07:00:00,0.0,406
408,IOTXUSDT,39,2021-12-19 03:30:00 to 2021-12-21 03:30:00,0.0,407
409,ANKRUSDT,106,2021-12-22 07:00:00 to 2021-12-24 07:00:00,0.0,408
411,LINAUSDT,90,2021-12-26 07:00:00 to 2021-12-28 07:00:00,-0.5718269848060663,410
413,ADAUSDT,229,2021-12-30 08:00:00 to 2022-01-01 08:00:00,1.745806042675049,412
415,ZRXUSDT,182,2022-01-03 09:00:00 to 2022-01-05 09:00:00,3.726121853922104,414
417,RVNUSDT,102,2022-01-07 07:00:00 to 2022-01-09 07:00:00,-11.210813074094824,416
419,PEOPLEUSDT,2,2022-01-11 04:00:00 to 2022-01-13 04:00:00,3.582307585440394,418
420,STORJUSDT,157,2022-01-12 07:00:00 to 2022-01-14 07:00:00,0.7828717461523774,419
421,DASHUSDT,233,2022-01-15 08:00:00 to 2022-01-17 08:00:00,0.5268430493273445,420
423,GRTUSDT,128,2022-01-19 07:00:00 to 2022-01-21 07:00:00,0.3121096362962453,422
425,BTCUSDT,285,2022-01-22 17:45:00 to 2022-01-24 17:45:00,0.0,424
427,BALUSDT,167,2022-01-27 07:00:00 to 2022-01-29 07:00:00,1.2314985240182614,426
429,LPTUSDT,23,2022-01-31 03:30:00 to 2022-02-02 03:30:00,0.0,428
431,ETCUSDT,246,2022-02-04 08:00:00 to 2022-02-06 08:00:00,0.0,430
433,SXPUSDT,185,2022-02-08 09:00:00 to 2022-02-10 09:00:00,2.921709452239029,432
435,EGLDUSDT,168,2022-02-12 07:00:00 to 2022-02-14 07:00:00,4.46836318264197,434
437,ARPAUSDT,36,2022-02-16 03:30:00 to 2022-02-18 03:30:00,-3.539809763854901,436
438,DENTUSDT,106,2022-02-17 04:00:00 to 2022-02-19 04:00:00,-1.5078294950852615,437
439,CHRUSDT,111,2022-02-20 07:00:00 to 2022-02-22 07:00:00,-9.06753667734065,438
441,EGLDUSDT,172,2022-02-24 07:00:00 to 2022-02-26 07:00:00,-8.319245156794878,440
443,ETCUSDT,254,2022-02-28 08:00:00 to 2022-03-02 08:00:00,0.0,442
445,CRVUSDT,179,2022-03-04 07:00:00 to 2022-03-06 07:00:00,-4.677610195474827,444
447,RVNUSDT,122,2022-03-08 07:00:00 to 2022-03-10 07:00:00,0.0,446
448,DYDXUSDT,56,2022-03-09 03:30:00 to 2022-03-11 03:30:00,-2.446566571067069,447
449,HBARUSDT,116,2022-03-12 07:00:00 to 2022-03-14 07:00:00,0.7363751380660688,448
450,1000XECUSDT,55,2022-03-13 03:30:00 to 2022-03-15 03:30:00,1.2919509355509218,449
451,MASKUSDT,63,2022-03-16 03:30:00 to 2022-03-18 03:30:00,-0.982211833455076,450
452,DOGEUSDT,201,2022-03-17 09:00:00 to 2022-03-19 09:00:00,0.0,451
453,1INCHUSDT,146,2022-03-20 10:00:00 to 2022-03-22 10:00:00,-0.6601144451051368,452
454,ENSUSDT,33,2022-03-21 03:30:00 to 2022-03-23 03:30:00,6.391896456688355,453
455,SKLUSDT,153,2022-03-24 07:30:00 to 2022-03-26 07:30:00,3.028735202457028,454
456,LRCUSDT,170,2022-03-25 07:00:00 to 2022-03-27 07:00:00,11.77805690376761,455
457,RSRUSDT,171,2022-03-28 07:00:00 to 2022-03-30 07:00:00,7.698331872135368,456
459,MTLUSDT,118,2022-04-01 07:00:00 to 2022-04-03 07:00:00,3.3444413588428685,458
461,API3USDT,10,2022-04-05 03:30:00 to 2022-04-07 03:30:00,3.274398581345413,460
462,C98USDT,71,2022-04-06 03:30:00 to 2022-04-08 03:30:00,-2.722147470955642,461
463,BNBUSDT,259,2022-04-09 08:00:00 to 2022-04-11 08:00:00,0.7116831089762491,462
464,VETUSDT,258,2022-04-10 08:00:00 to 2022-04-12 08:00:00,-5.439054122888119,463
465,BCHUSDT,278,2022-04-13 08:45:00 to 2022-04-15 08:45:00,0.0,464
466,1000SHIBUSDT,109,2022-04-14 17:30:00 to 2022-04-16 17:30:00,0.7445186668236965,465
467,ALPHAUSDT,166,2022-04-17 07:00:00 to 2022-04-19 07:00:00,2.360755372387393,466
469,STORJUSDT,190,2022-04-21 07:00:00 to 2022-04-23 07:00:00,-8.08337115425622,468
471,LINAUSDT,130,2022-04-25 07:00:00 to 2022-04-27 07:00:00,1.4137151051240653,470
472,GMTUSDT,10,2022-04-26 04:00:00 to 2022-04-28 04:00:00,1.388406564551424,471
473,ARPAUSDT,60,2022-04-29 03:30:00 to 2022-05-01 03:30:00,-10.271766957446417,472
474,SNXUSDT,204,2022-04-30 07:00:00 to 2022-05-02 07:00:00,-1.145183945110548,473
475,CTSIUSDT,59,2022-05-03 03:30:00 to 2022-05-05 03:30:00,0.0,474
477,LPTUSDT,55,2022-05-07 03:30:00 to 2022-05-09 03:30:00,-1.0226795386886078,476
479,SANDUSDT,153,2022-05-11 07:00:00 to 2022-05-13 07:00:00,-5.425102779389526,478
