normalized_period,symbol,original_period,out_sample_range,winning_trades,total_trades,win_rate,net_profit,selected_based_on_period
229,DASHUSDT,105,2020-12-27 08:00:00 to 2020-12-29 08:00:00,1,1,100.0,2.379975609788443,228
231,ZECUSDT,106,2020-12-31 08:00:00 to 2021-01-02 08:00:00,0,0,0.0,0.0,230
233,ADAUSDT,109,2021-01-04 08:00:00 to 2021-01-06 08:00:00,1,1,100.0,3.045973144219083,232
235,COMPUSDT,60,2021-01-08 09:00:00 to 2021-01-10 09:00:00,1,1,100.0,2.2797799444692624,234
237,RLCUSDT,51,2021-01-12 07:00:00 to 2021-01-14 07:00:00,0,0,0.0,0.0,236
239,MKRUSDT,48,2021-01-16 07:00:00 to 2021-01-18 07:00:00,0,0,0.0,0.0,238
241,ETHUSDT,136,2021-01-20 07:45:00 to 2021-01-22 07:45:00,0,1,0.0,-4.670957924434194,240
243,FLMUSDT,35,2021-01-24 07:00:00 to 2021-01-26 07:00:00,0,1,0.0,-0.21489332410716822,242
245,ETCUSDT,122,2021-01-28 08:00:00 to 2021-01-30 08:00:00,1,1,100.0,2.0974554629792808,244
247,ZENUSDT,19,2021-02-01 07:00:00 to 2021-02-03 07:00:00,0,1,0.0,-0.33251968869326687,246
249,FLMUSDT,39,2021-02-05 07:00:00 to 2021-02-07 07:00:00,1,1,100.0,5.967738929009614,248
251,XMRUSDT,120,2021-02-09 08:00:00 to 2021-02-11 08:00:00,0,0,0.0,0.0,250
252,SNXUSDT,56,2021-02-10 07:00:00 to 2021-02-12 07:00:00,1,1,100.0,2.8228692093931196,251
253,SNXUSDT,57,2021-02-13 07:00:00 to 2021-02-15 07:00:00,1,1,100.0,3.1515686740614557,252
255,QTUMUSDT,117,2021-02-17 08:00:00 to 2021-02-19 08:00:00,1,1,100.0,0.6021209723532595,254
257,XMRUSDT,124,2021-02-21 08:00:00 to 2021-02-23 08:00:00,0,0,0.0,0.0,256
259,BNBUSDT,123,2021-02-25 08:00:00 to 2021-02-27 08:00:00,1,1,100.0,8.672012982521471,258
260,FLMUSDT,46,2021-02-26 07:00:00 to 2021-02-28 07:00:00,0,0,0.0,0.0,259
261,EGLDUSDT,52,2021-03-01 07:00:00 to 2021-03-03 07:00:00,1,1,100.0,1.0021249685003841,260
263,YFIUSDT,58,2021-03-05 07:00:00 to 2021-03-07 07:00:00,0,0,0.0,0.0,262
264,BELUSDT,32,2021-03-06 07:00:00 to 2021-03-08 07:00:00,0,0,0.0,0.0,263
265,AAVEUSDT,44,2021-03-09 07:00:00 to 2021-03-11 07:00:00,0,1,0.0,-1.546915771814139,264
267,LTCUSDT,139,2021-03-13 08:00:00 to 2021-03-15 08:00:00,1,1,100.0,0.48629490978324696,266
268,DEFIUSDT,62,2021-03-14 07:00:00 to 2021-03-16 07:00:00,1,1,100.0,5.14188737938539,267
269,BTCUSDT,181,2021-03-16 17:45:00 to 2021-03-18 17:45:00,0,1,0.0,-1.5241962137967024,268
270,RUNEUSDT,61,2021-03-18 07:00:00 to 2021-03-20 07:00:00,1,1,100.0,0.04320849145962313,269
271,ZENUSDT,35,2021-03-21 07:00:00 to 2021-03-23 07:00:00,0,0,0.0,0.0,270
273,NEOUSDT,130,2021-03-25 08:45:00 to 2021-03-27 08:45:00,0,1,0.0,-1.4373954672398215,272
275,UNIUSDT,60,2021-03-29 07:00:00 to 2021-03-31 07:00:00,0,0,0.0,0.0,274
277,ZRXUSDT,90,2021-04-02 09:00:00 to 2021-04-04 09:00:00,0,0,0.0,0.0,276
278,VETUSDT,134,2021-04-03 08:00:00 to 2021-04-05 08:00:00,0,0,0.0,0.0,277
279,ENJUSDT,59,2021-04-06 07:00:00 to 2021-04-08 07:00:00,1,1,100.0,1.559249881328939,278
281,UNIUSDT,64,2021-04-10 07:00:00 to 2021-04-12 07:00:00,0,0,0.0,0.0,280
282,FILUSDT,55,2021-04-11 06:00:00 to 2021-04-13 06:00:00,0,1,0.0,-1.3604282708065574,281
283,STORJUSDT,66,2021-04-14 07:00:00 to 2021-04-16 07:00:00,1,1,100.0,0.8338677764289537,282
285,1INCHUSDT,34,2021-04-18 10:00:00 to 2021-04-20 10:00:00,0,0,0.0,0.0,284
287,SFPUSDT,15,2021-04-22 07:00:00 to 2021-04-24 07:00:00,1,1,100.0,2.9083766411109213,286
288,ZENUSDT,46,2021-04-23 07:00:00 to 2021-04-25 07:00:00,0,1,0.0,-0.8551072381227431,287
289,LRCUSDT,59,2021-04-26 07:00:00 to 2021-04-28 07:00:00,0,0,0.0,0.0,288
291,1INCHUSDT,38,2021-04-30 10:00:00 to 2021-05-02 10:00:00,0,0,0.0,0.0,290
293,XTZUSDT,147,2021-05-04 08:00:00 to 2021-05-06 08:00:00,1,1,100.0,2.1960549194596446,292
294,SUSHIUSDT,77,2021-05-05 07:00:00 to 2021-05-07 07:00:00,0,1,0.0,-6.321484671022293,293
295,RUNEUSDT,78,2021-05-08 07:00:00 to 2021-05-10 07:00:00,0,1,0.0,-0.9663008901883985,294
297,QTUMUSDT,145,2021-05-12 08:00:00 to 2021-05-14 08:00:00,0,0,0.0,0.0,296
299,ADAUSDT,153,2021-05-16 08:00:00 to 2021-05-18 08:00:00,1,1,100.0,4.847364160086709,298
301,ANKRUSDT,34,2021-05-20 07:00:00 to 2021-05-22 07:00:00,1,1,100.0,8.048493923360201,300
302,EGLDUSDT,79,2021-05-21 07:00:00 to 2021-05-23 07:00:00,0,1,0.0,-1.905538382944405,301
303,CHZUSDT,37,2021-05-24 07:00:00 to 2021-05-26 07:00:00,0,0,0.0,0.0,302
305,YFIUSDT,86,2021-05-28 07:00:00 to 2021-05-30 07:00:00,0,0,0.0,0.0,304
307,BELUSDT,61,2021-06-01 07:00:00 to 2021-06-03 07:00:00,0,0,0.0,0.0,306
308,ENJUSDT,78,2021-06-02 07:00:00 to 2021-06-04 07:00:00,0,1,0.0,-1.6646793989815722,307
309,1INCHUSDT,50,2021-06-05 10:00:00 to 2021-06-07 10:00:00,0,0,0.0,0.0,308
311,BTCUSDT,209,2021-06-08 17:45:00 to 2021-06-10 17:45:00,0,1,0.0,-1.0187848968821855,310
313,BNBUSDT,159,2021-06-13 08:00:00 to 2021-06-15 08:00:00,0,0,0.0,0.0,312
315,LTCUSDT,171,2021-06-17 08:00:00 to 2021-06-19 08:00:00,0,0,0.0,0.0,314
317,BAKEUSDT,7,2021-06-21 07:00:00 to 2021-06-23 07:00:00,1,1,100.0,19.499509369708544,316
319,ZRXUSDT,118,2021-06-25 09:00:00 to 2021-06-27 09:00:00,0,0,0.0,0.0,318
321,ALGOUSDT,122,2021-06-29 09:00:00 to 2021-07-01 09:00:00,0,0,0.0,0.0,320
323,YFIUSDT,98,2021-07-03 07:00:00 to 2021-07-05 07:00:00,0,0,0.0,0.0,322
325,SXPUSDT,113,2021-07-07 09:00:00 to 2021-07-09 09:00:00,1,1,100.0,4.064629037986789,324
327,AVAXUSDT,93,2021-07-11 07:00:00 to 2021-07-13 07:00:00,0,1,0.0,-0.8373942433129278,326
329,YFIUSDT,102,2021-07-15 07:00:00 to 2021-07-17 07:00:00,0,0,0.0,0.0,328
331,ZENUSDT,75,2021-07-19 07:00:00 to 2021-07-21 07:00:00,1,2,50.0,-6.282310066126184,330
333,MTLUSDT,34,2021-07-23 07:00:00 to 2021-07-25 07:00:00,1,1,100.0,1.147417053927624,332
335,IOTAUSDT,173,2021-07-27 08:00:00 to 2021-07-29 08:00:00,0,1,0.0,-2.53988953613018,334
336,SUSHIUSDT,105,2021-07-28 07:00:00 to 2021-07-30 07:00:00,0,1,0.0,-0.2781314197100926,335
337,ETHUSDT,200,2021-07-31 07:45:00 to 2021-08-02 07:45:00,0,1,0.0,-1.2797007313901876,336
339,EGLDUSDT,104,2021-08-04 07:00:00 to 2021-08-06 07:00:00,0,1,0.0,-2.8936257677076638,338
341,ADAUSDT,181,2021-08-08 08:00:00 to 2021-08-10 08:00:00,1,1,100.0,1.2836437193576966,340
343,DASHUSDT,181,2021-08-12 08:00:00 to 2021-08-14 08:00:00,0,1,0.0,-0.8449840586467139,342
345,ONTUSDT,180,2021-08-16 08:00:00 to 2021-08-18 08:00:00,1,1,100.0,7.119635708953065,344
347,SFPUSDT,55,2021-08-20 07:00:00 to 2021-08-22 07:00:00,0,0,0.0,0.0,346
348,SXPUSDT,128,2021-08-21 09:00:00 to 2021-08-23 09:00:00,1,1,100.0,0.6111640093727777,347
349,XLMUSDT,190,2021-08-24 08:00:00 to 2021-08-26 08:00:00,1,1,100.0,0.7685811268481224,348
351,ALGOUSDT,142,2021-08-28 09:00:00 to 2021-08-30 09:00:00,0,0,0.0,0.0,350
353,YFIUSDT,118,2021-09-01 07:00:00 to 2021-09-03 07:00:00,0,0,0.0,0.0,352
354,DENTUSDT,50,2021-09-02 04:00:00 to 2021-09-04 04:00:00,1,1,100.0,4.6216400424670345,353
355,MANAUSDT,54,2021-09-05 07:00:00 to 2021-09-07 07:00:00,0,0,0.0,0.0,354
356,ALGOUSDT,145,2021-09-06 09:00:00 to 2021-09-08 09:00:00,0,1,0.0,-7.3769550179557335,355
357,1INCHUSDT,82,2021-09-09 10:00:00 to 2021-09-11 10:00:00,0,0,0.0,0.0,356
359,HBARUSDT,56,2021-09-13 07:00:00 to 2021-09-15 07:00:00,0,0,0.0,0.0,358
360,ATOMUSDT,191,2021-09-14 12:00:00 to 2021-09-16 12:00:00,1,1,100.0,2.7911344387625325,359
361,ETHUSDT,216,2021-09-17 07:45:00 to 2021-09-19 07:45:00,0,1,0.0,-1.8085189863204176,360
362,NKNUSDT,50,2021-09-18 07:00:00 to 2021-09-20 07:00:00,0,0,0.0,0.0,361
363,FLMUSDT,115,2021-09-21 07:00:00 to 2021-09-23 07:00:00,0,1,0.0,-2.4540752149906475,362
364,XMRUSDT,195,2021-09-22 08:00:00 to 2021-09-24 08:00:00,0,0,0.0,0.0,363
365,AXSUSDT,99,2021-09-25 07:00:00 to 2021-09-27 07:00:00,1,1,100.0,0.4286638029246559,364
367,ETHUSDT,220,2021-09-29 07:45:00 to 2021-10-01 07:45:00,0,0,0.0,0.0,366
369,NEOUSDT,194,2021-10-03 08:45:00 to 2021-10-05 08:45:00,0,0,0.0,0.0,368
371,XMRUSDT,200,2021-10-07 08:00:00 to 2021-10-09 08:00:00,0,0,0.0,0.0,370
373,DASHUSDT,201,2021-10-11 08:00:00 to 2021-10-13 08:00:00,0,1,0.0,-0.8431495351058471,372
375,ZECUSDT,202,2021-10-15 08:00:00 to 2021-10-17 08:00:00,0,0,0.0,0.0,374
377,SFPUSDT,75,2021-10-19 07:00:00 to 2021-10-21 07:00:00,0,1,0.0,-1.0496415145140658,376
378,HOTUSDT,64,2021-10-20 07:00:00 to 2021-10-22 07:00:00,0,1,0.0,-1.9128312825245963,377
379,BELUSDT,109,2021-10-23 07:00:00 to 2021-10-25 07:00:00,0,0,0.0,0.0,378
380,MTLUSDT,65,2021-10-24 07:00:00 to 2021-10-26 07:00:00,0,1,0.0,-2.155762036687814,379
381,NEOUSDT,202,2021-10-27 08:45:00 to 2021-10-29 08:45:00,1,1,100.0,1.5800854689353994,380
383,XTZUSDT,207,2021-10-31 08:00:00 to 2021-11-02 08:00:00,0,0,0.0,0.0,382
385,DASHUSDT,209,2021-11-04 08:00:00 to 2021-11-06 08:00:00,0,1,0.0,-0.46883685830805266,384
387,MTLUSDT,70,2021-11-08 07:00:00 to 2021-11-10 07:00:00,0,1,0.0,-0.8140869427348152,386
389,DYDXUSDT,17,2021-11-12 03:30:00 to 2021-11-14 03:30:00,0,1,0.0,-0.1789198138633541,388
391,BALUSDT,143,2021-11-16 07:00:00 to 2021-11-18 07:00:00,1,1,100.0,7.09035069415187,390
393,BCHUSDT,230,2021-11-20 08:45:00 to 2021-11-22 08:45:00,0,0,0.0,0.0,392
394,SFPUSDT,86,2021-11-21 07:00:00 to 2021-11-23 07:00:00,0,0,0.0,0.0,393
395,AXSUSDT,119,2021-11-24 07:00:00 to 2021-11-26 07:00:00,0,0,0.0,0.0,394
397,HOTUSDT,77,2021-11-28 07:00:00 to 2021-11-30 07:00:00,0,1,0.0,-2.3941953590417286,396
399,NEOUSDT,214,2021-12-02 08:45:00 to 2021-12-04 08:45:00,0,1,0.0,-1.1699302896352237,398
401,MKRUSDT,156,2021-12-06 07:00:00 to 2021-12-08 07:00:00,0,0,0.0,0.0,400
402,LRCUSDT,134,2021-12-07 07:00:00 to 2021-12-09 07:00:00,0,1,0.0,-3.885675531858901,401
403,C98USDT,32,2021-12-10 03:30:00 to 2021-12-12 03:30:00,0,0,0.0,0.0,402
405,LTCUSDT,231,2021-12-14 08:00:00 to 2021-12-16 08:00:00,0,0,0.0,0.0,404
407,AXSUSDT,127,2021-12-18 07:00:00 to 2021-12-20 07:00:00,0,1,0.0,-1.8083649650922795,406
409,C98USDT,36,2021-12-22 03:30:00 to 2021-12-24 03:30:00,0,0,0.0,0.0,408
411,ONTUSDT,224,2021-12-26 08:00:00 to 2021-12-28 08:00:00,0,1,0.0,-1.021202203745053,410
412,NEARUSDT,142,2021-12-27 08:00:00 to 2021-12-29 08:00:00,0,0,0.0,0.0,411
413,YFIUSDT,158,2021-12-30 07:00:00 to 2022-01-01 07:00:00,0,1,0.0,-2.178342176447612,412
415,SUSHIUSDT,158,2022-01-03 07:00:00 to 2022-01-05 07:00:00,1,1,100.0,2.6288211614985624,414
417,BCHUSDT,246,2022-01-07 08:45:00 to 2022-01-09 08:45:00,0,0,0.0,0.0,416
419,YFIUSDT,162,2022-01-11 07:00:00 to 2022-01-13 07:00:00,0,0,0.0,0.0,418
420,MANAUSDT,97,2022-01-12 07:00:00 to 2022-01-14 07:00:00,0,0,0.0,0.0,419
421,BNBUSDT,231,2022-01-15 08:00:00 to 2022-01-17 08:00:00,0,0,0.0,0.0,420
423,ONTUSDT,232,2022-01-19 08:00:00 to 2022-01-21 08:00:00,0,1,0.0,-0.610189315146481,422
425,ALPHAUSDT,138,2022-01-23 07:00:00 to 2022-01-25 07:00:00,0,1,0.0,-1.1524900362103518,424
427,STORJUSDT,162,2022-01-27 07:00:00 to 2022-01-29 07:00:00,0,0,0.0,0.0,426
428,CHZUSDT,120,2022-01-28 07:00:00 to 2022-01-30 07:00:00,0,0,0.0,0.0,427
429,ONTUSDT,236,2022-01-31 08:00:00 to 2022-02-02 08:00:00,0,0,0.0,0.0,428
430,SKLUSDT,136,2022-02-01 07:30:00 to 2022-02-03 07:30:00,0,0,0.0,0.0,429
431,YFIUSDT,170,2022-02-04 07:00:00 to 2022-02-06 07:00:00,0,0,0.0,0.0,430
433,BELUSDT,145,2022-02-08 07:00:00 to 2022-02-10 07:00:00,0,1,0.0,-1.2640837102946278,432
434,CELOUSDT,41,2022-02-09 03:30:00 to 2022-02-11 03:30:00,0,1,0.0,-1.4149280632910655,433
435,CHZUSDT,125,2022-02-12 07:00:00 to 2022-02-14 07:00:00,0,0,0.0,0.0,434
437,IOTAUSDT,241,2022-02-16 08:00:00 to 2022-02-18 08:00:00,0,1,0.0,-1.0063192951103805,436
438,AAVEUSDT,159,2022-02-17 07:00:00 to 2022-02-19 07:00:00,0,0,0.0,0.0,437
439,ZILUSDT,200,2022-02-20 09:00:00 to 2022-02-22 09:00:00,1,1,100.0,2.851178261739884,438
440,AVAXUSDT,168,2022-02-21 07:00:00 to 2022-02-23 07:00:00,0,1,0.0,-4.698982265359975,439
441,ZECUSDT,246,2022-02-24 08:00:00 to 2022-02-26 08:00:00,0,1,0.0,-4.047952612651273,440
443,ALPHAUSDT,150,2022-02-28 07:00:00 to 2022-03-02 07:00:00,0,0,0.0,0.0,442
445,BNBUSDT,247,2022-03-04 08:00:00 to 2022-03-06 08:00:00,0,0,0.0,0.0,444
447,CHZUSDT,133,2022-03-08 07:00:00 to 2022-03-10 07:00:00,0,1,0.0,-4.249345937665794,446
448,BTCUSDT,300,2022-03-08 17:45:00 to 2022-03-10 17:45:00,0,0,0.0,0.0,447
449,YFIUSDT,182,2022-03-12 07:00:00 to 2022-03-14 07:00:00,0,1,0.0,-1.0017084148617572,448
450,SXPUSDT,196,2022-03-13 09:00:00 to 2022-03-15 09:00:00,0,1,0.0,-0.8990003373992361,449
451,COMPUSDT,204,2022-03-16 09:00:00 to 2022-03-18 09:00:00,0,0,0.0,0.0,450
452,NKNUSDT,110,2022-03-17 07:00:00 to 2022-03-19 07:00:00,0,0,0.0,0.0,451
453,NEOUSDT,250,2022-03-20 08:45:00 to 2022-03-22 08:45:00,1,1,100.0,1.0392147523506479,452
455,XMRUSDT,256,2022-03-24 08:00:00 to 2022-03-26 08:00:00,0,0,0.0,0.0,454
456,CTSIUSDT,46,2022-03-25 03:30:00 to 2022-03-27 03:30:00,1,1,100.0,0.050160896969075885,455
457,ETHUSDT,280,2022-03-28 07:45:00 to 2022-03-30 07:45:00,0,0,0.0,0.0,456
459,BCHUSDT,274,2022-04-01 08:45:00 to 2022-04-03 08:45:00,1,1,100.0,0.929746555841171,458
460,ALPHAUSDT,161,2022-04-02 07:00:00 to 2022-04-04 07:00:00,1,1,100.0,0.4524611395829492,459
461,YFIUSDT,190,2022-04-05 07:00:00 to 2022-04-07 07:00:00,0,1,0.0,-0.6150692734123719,460
462,RUNEUSDT,189,2022-04-06 07:00:00 to 2022-04-08 07:00:00,1,1,100.0,12.027527270090953,461
463,COMPUSDT,212,2022-04-09 09:00:00 to 2022-04-11 09:00:00,1,1,100.0,1.5740438903081522,462
464,GRTUSDT,155,2022-04-10 07:00:00 to 2022-04-12 07:00:00,1,2,50.0,1.9577917206272444,463
465,GRTUSDT,156,2022-04-13 07:00:00 to 2022-04-15 07:00:00,1,1,100.0,0.3041923702436611,464
466,AXSUSDT,166,2022-04-14 07:00:00 to 2022-04-16 07:00:00,0,0,0.0,0.0,465
467,IOTAUSDT,261,2022-04-17 08:00:00 to 2022-04-19 08:00:00,0,1,0.0,-0.4204030012856075,466
469,ATOMUSDT,264,2022-04-21 12:00:00 to 2022-04-23 12:00:00,0,0,0.0,0.0,468
471,NEOUSDT,262,2022-04-25 08:45:00 to 2022-04-27 08:45:00,1,1,100.0,0.20122843167877935,470
473,UNIUSDT,192,2022-04-29 07:00:00 to 2022-05-01 07:00:00,0,0,0.0,0.0,472
475,DASHUSDT,269,2022-05-03 08:00:00 to 2022-05-05 08:00:00,0,0,0.0,0.0,474
477,DOGEUSDT,218,2022-05-07 09:00:00 to 2022-05-09 09:00:00,0,0,0.0,0.0,476
478,DYDXUSDT,76,2022-05-08 03:30:00 to 2022-05-10 03:30:00,0,0,0.0,0.0,477
479,DYDXUSDT,77,2022-05-11 03:30:00 to 2022-05-13 03:30:00,1,2,50.0,-0.8143310539699069,478
481,HOTUSDT,133,2022-05-15 07:00:00 to 2022-05-17 07:00:00,0,0,0.0,0.0,480
482,GTCUSDT,109,2022-05-16 03:30:00 to 2022-05-18 03:30:00,0,0,0.0,0.0,481
483,NEOUSDT,270,2022-05-19 08:45:00 to 2022-05-21 08:45:00,0,0,0.0,0.0,482
484,NEARUSDT,190,2022-05-20 08:00:00 to 2022-05-22 08:00:00,0,0,0.0,0.0,483
485,BAKEUSDT,119,2022-05-23 07:00:00 to 2022-05-25 07:00:00,0,0,0.0,0.0,484
487,C98USDT,88,2022-05-27 03:30:00 to 2022-05-29 03:30:00,1,1,100.0,3.8551891914361924,486
489,FLMUSDT,199,2022-05-31 07:00:00 to 2022-06-02 07:00:00,0,0,0.0,0.0,488
491,DYDXUSDT,85,2022-06-04 03:30:00 to 2022-06-06 03:30:00,0,0,0.0,0.0,490
492,STORJUSDT,205,2022-06-05 07:00:00 to 2022-06-07 07:00:00,0,1,0.0,-1.401263065757652,491
493,ONEUSDT,145,2022-06-08 07:00:00 to 2022-06-10 07:00:00,0,1,0.0,-0.863781790924012,492
495,BCHUSDT,298,2022-06-12 08:45:00 to 2022-06-14 08:45:00,1,2,50.0,-4.586461283031739,494
497,DYDXUSDT,89,2022-06-16 03:30:00 to 2022-06-18 03:30:00,0,1,0.0,-0.1942986684076775,496
499,HOTUSDT,145,2022-06-20 07:00:00 to 2022-06-22 07:00:00,0,0,0.0,0.0,498
500,LTCUSDT,294,2022-06-21 08:00:00 to 2022-06-23 08:00:00,0,0,0.0,0.0,499
501,ONTUSDT,284,2022-06-24 08:00:00 to 2022-06-26 08:00:00,0,0,0.0,0.0,500
502,JASMYUSDT,18,2022-06-25 03:30:00 to 2022-06-27 03:30:00,0,1,0.0,-1.1828146220300817,501
503,FLOWUSDT,42,2022-06-28 03:30:00 to 2022-06-30 03:30:00,0,0,0.0,0.0,502
505,AAVEUSDT,204,2022-07-02 07:00:00 to 2022-07-04 07:00:00,0,1,0.0,-1.363156504085239,504
506,1INCHUSDT,181,2022-07-03 10:00:00 to 2022-07-05 10:00:00,1,1,100.0,0.9446518979638219,505
507,ENJUSDT,211,2022-07-06 07:00:00 to 2022-07-08 07:00:00,0,0,0.0,0.0,506
508,CELRUSDT,151,2022-07-07 07:00:00 to 2022-07-09 07:00:00,0,0,0.0,0.0,507
509,PEOPLEUSDT,62,2022-07-10 04:00:00 to 2022-07-12 04:00:00,0,0,0.0,0.0,508
511,C98USDT,104,2022-07-14 03:30:00 to 2022-07-16 03:30:00,0,1,0.0,-0.35352764094728206,510
512,MTLUSDT,153,2022-07-15 07:00:00 to 2022-07-17 07:00:00,0,0,0.0,0.0,511
513,MTLUSDT,154,2022-07-18 07:00:00 to 2022-07-20 07:00:00,0,1,0.0,-0.9984663060138677,512
515,MKRUSDT,232,2022-07-22 07:00:00 to 2022-07-24 07:00:00,1,1,100.0,0.4671431169517959,514
516,CTSIUSDT,86,2022-07-23 03:30:00 to 2022-07-25 03:30:00,1,1,100.0,0.007758443794969594,515
517,HOTUSDT,157,2022-07-26 07:00:00 to 2022-07-28 07:00:00,0,1,0.0,-1.1495551800916548,516
