normalized_period,symbol,original_period,out_sample_range,winning_trades,total_trades,win_rate,net_profit,selected_based_on_period
216,ZILUSDT,51,2020-11-30 09:00:00 to 2020-12-02 09:00:00,1,1,100.0,2.7707664482150562,215
217,BALUSDT,27,2020-12-03 07:00:00 to 2020-12-05 07:00:00,1,1,100.0,1.6742191395868744,216
219,VETUSDT,95,2020-12-07 08:00:00 to 2020-12-09 08:00:00,0,1,0.0,-0.5481490541772049,218
221,ALPHAUSDT,2,2020-12-11 07:00:00 to 2020-12-13 07:00:00,1,1,100.0,0.6001564191439934,220
222,RSRUSDT,14,2020-12-12 07:00:00 to 2020-12-14 07:00:00,0,1,0.0,-0.4065126822324294,221
223,LRCUSDT,15,2020-12-15 07:00:00 to 2020-12-17 07:00:00,0,0,0.0,0.0,222
225,QTUMUSDT,97,2020-12-19 08:00:00 to 2020-12-21 08:00:00,0,1,0.0,-1.3789030263898994,224
227,IOTAUSDT,101,2020-12-23 08:00:00 to 2020-12-25 08:00:00,1,1,100.0,9.663236671863217,226
229,SUSHIUSDT,34,2020-12-27 07:00:00 to 2020-12-29 07:00:00,1,1,100.0,1.7779547639934057,228
231,LTCUSDT,115,2020-12-31 08:00:00 to 2021-01-02 08:00:00,1,1,100.0,1.4259047711335349,230
232,DEFIUSDT,38,2021-01-01 07:00:00 to 2021-01-03 07:00:00,0,1,0.0,-0.968425350333102,231
233,BANDUSDT,49,2021-01-04 07:00:00 to 2021-01-06 07:00:00,1,1,100.0,4.793691033628922,232
235,BALUSDT,39,2021-01-08 07:00:00 to 2021-01-10 07:00:00,1,1,100.0,4.599224237739019,234
237,QTUMUSDT,105,2021-01-12 08:00:00 to 2021-01-14 08:00:00,1,1,100.0,2.4749543012103636,236
238,YFIUSDT,41,2021-01-13 07:00:00 to 2021-01-15 07:00:00,0,0,0.0,0.0,237
239,IOTAUSDT,109,2021-01-16 08:00:00 to 2021-01-18 08:00:00,1,1,100.0,2.1832595009856126,238
241,AAVEUSDT,28,2021-01-20 07:00:00 to 2021-01-22 07:00:00,1,1,100.0,1.461756603885478,240
242,ENJUSDT,34,2021-01-21 07:00:00 to 2021-01-23 07:00:00,1,1,100.0,10.891512643609769,241
243,VETUSDT,111,2021-01-24 08:00:00 to 2021-01-26 08:00:00,0,0,0.0,0.0,242
245,IOTAUSDT,113,2021-01-28 08:00:00 to 2021-01-30 08:00:00,0,1,0.0,-1.4162632470872238,244
246,LINKUSDT,122,2021-01-29 08:00:00 to 2021-01-31 08:00:00,0,1,0.0,-1.463673442975022,245
247,ZILUSDT,72,2021-02-01 09:00:00 to 2021-02-03 09:00:00,1,1,100.0,1.8921163326690138,246
249,DOGEUSDT,66,2021-02-05 09:00:00 to 2021-02-07 09:00:00,1,1,100.0,3.904516197658281,248
251,NEARUSDT,35,2021-02-09 08:00:00 to 2021-02-11 08:00:00,0,1,0.0,-4.19619731231855,250
253,ZENUSDT,23,2021-02-13 07:00:00 to 2021-02-15 07:00:00,0,1,0.0,-3.0754019029341384,252
255,DOGEUSDT,70,2021-02-17 09:00:00 to 2021-02-19 09:00:00,0,1,0.0,-4.151764066688024,254
256,IOTAUSDT,120,2021-02-18 08:00:00 to 2021-02-20 08:00:00,1,1,100.0,1.326060068336532,255
257,NEARUSDT,39,2021-02-21 08:00:00 to 2021-02-23 08:00:00,1,1,100.0,3.063994655709812,256
259,SNXUSDT,61,2021-02-25 07:00:00 to 2021-02-27 07:00:00,0,1,0.0,-1.511072805208502,258
261,GRTUSDT,20,2021-03-01 07:00:00 to 2021-03-03 07:00:00,0,1,0.0,-0.10097075181332293,260
262,SKLUSDT,24,2021-03-02 07:30:00 to 2021-03-04 07:30:00,0,0,0.0,0.0,261
263,XMRUSDT,128,2021-03-05 08:00:00 to 2021-03-07 08:00:00,0,0,0.0,0.0,262
265,RSRUSDT,43,2021-03-09 07:00:00 to 2021-03-11 07:00:00,1,1,100.0,6.126706260528669,264
267,AVAXUSDT,53,2021-03-13 07:00:00 to 2021-03-15 07:00:00,0,1,0.0,-6.200436453480773,266
269,SFPUSDT,3,2021-03-17 07:00:00 to 2021-03-19 07:00:00,0,0,0.0,0.0,268
270,LRCUSDT,46,2021-03-18 07:00:00 to 2021-03-20 07:00:00,0,1,0.0,-1.7858396832415746,269
271,ZRXUSDT,86,2021-03-21 09:00:00 to 2021-03-23 09:00:00,0,1,0.0,-0.5477182648066514,270
272,AVAXUSDT,56,2021-03-22 07:00:00 to 2021-03-24 07:00:00,0,1,0.0,-2.296126609386151,271
273,ONTUSDT,132,2021-03-25 08:00:00 to 2021-03-27 08:00:00,0,1,0.0,-3.479529532905201,272
275,SFPUSDT,7,2021-03-29 07:00:00 to 2021-03-31 07:00:00,0,0,0.0,0.0,274
276,CHRUSDT,2,2021-03-30 07:00:00 to 2021-04-01 07:00:00,1,1,100.0,5.181649214427675,275
277,CRVUSDT,67,2021-04-02 07:00:00 to 2021-04-04 07:00:00,0,0,0.0,0.0,276
279,NEOUSDT,134,2021-04-06 08:45:00 to 2021-04-08 08:45:00,1,1,100.0,2.628666251667844,278
281,SKLUSDT,37,2021-04-10 07:30:00 to 2021-04-12 07:30:00,0,0,0.0,0.0,280
283,DENTUSDT,3,2021-04-14 04:00:00 to 2021-04-16 04:00:00,1,1,100.0,2.533088779047543,282
285,GRTUSDT,36,2021-04-18 07:00:00 to 2021-04-20 07:00:00,0,1,0.0,-3.735702649018191,284
287,ETCUSDT,150,2021-04-22 08:00:00 to 2021-04-24 08:00:00,0,1,0.0,-10.937190943427966,286
288,RSRUSDT,58,2021-04-23 07:00:00 to 2021-04-25 07:00:00,1,1,100.0,18.1486382808147,287
289,DENTUSDT,7,2021-04-26 04:00:00 to 2021-04-28 04:00:00,0,0,0.0,0.0,288
291,VETUSDT,143,2021-04-30 08:00:00 to 2021-05-02 08:00:00,0,0,0.0,0.0,290
292,CELRUSDT,7,2021-05-01 07:00:00 to 2021-05-03 07:00:00,0,1,0.0,-1.211772790612975,291
293,HBARUSDT,12,2021-05-04 07:00:00 to 2021-05-06 07:00:00,1,1,100.0,5.575081019741868,292
295,BELUSDT,53,2021-05-08 07:00:00 to 2021-05-10 07:00:00,0,1,0.0,-3.781036478322508,294
297,BCHUSDT,166,2021-05-12 08:45:00 to 2021-05-14 08:45:00,1,1,100.0,9.272393147840162,296
299,BTCUSDT,201,2021-05-15 17:45:00 to 2021-05-17 17:45:00,1,1,100.0,0.9365958687932441,298
301,ONEUSDT,17,2021-05-20 07:00:00 to 2021-05-22 07:00:00,0,0,0.0,0.0,300
302,NKNUSDT,10,2021-05-21 07:00:00 to 2021-05-23 07:00:00,1,1,100.0,5.1970230517460525,301
303,RLCUSDT,95,2021-05-24 07:00:00 to 2021-05-26 07:00:00,0,0,0.0,0.0,302
305,BANDUSDT,97,2021-05-28 07:00:00 to 2021-05-30 07:00:00,0,0,0.0,0.0,304
307,LRCUSDT,71,2021-06-01 07:00:00 to 2021-06-03 07:00:00,0,0,0.0,0.0,306
309,VETUSDT,155,2021-06-05 08:00:00 to 2021-06-07 08:00:00,0,1,0.0,-4.179502903166243,308
311,NEARUSDT,75,2021-06-09 08:00:00 to 2021-06-11 08:00:00,0,0,0.0,0.0,310
312,CRVUSDT,90,2021-06-10 07:00:00 to 2021-06-12 07:00:00,1,2,50.0,1.194617472879711,311
313,CRVUSDT,91,2021-06-13 07:00:00 to 2021-06-15 07:00:00,0,1,0.0,-2.532111599781206,312
314,NKNUSDT,18,2021-06-14 07:00:00 to 2021-06-16 07:00:00,0,0,0.0,0.0,313
315,VETUSDT,159,2021-06-17 08:00:00 to 2021-06-19 08:00:00,0,0,0.0,0.0,314
317,ETCUSDT,170,2021-06-21 08:00:00 to 2021-06-23 08:00:00,1,1,100.0,8.42279629278886,316
319,ANKRUSDT,46,2021-06-25 07:00:00 to 2021-06-27 07:00:00,0,0,0.0,0.0,318
321,ENJUSDT,87,2021-06-29 07:00:00 to 2021-07-01 07:00:00,0,0,0.0,0.0,320
322,BANDUSDT,108,2021-06-30 07:00:00 to 2021-07-02 07:00:00,1,1,100.0,2.212811040155871,321
323,MKRUSDT,104,2021-07-03 07:00:00 to 2021-07-05 07:00:00,0,0,0.0,0.0,322
324,HOTUSDT,28,2021-07-04 07:00:00 to 2021-07-06 07:00:00,1,1,100.0,1.151811865680008,323
325,DENTUSDT,31,2021-07-07 04:00:00 to 2021-07-09 04:00:00,1,1,100.0,5.464922909536907,324
327,GRTUSDT,64,2021-07-11 07:00:00 to 2021-07-13 07:00:00,0,1,0.0,-2.472551220186592,326
329,AXSUSDT,75,2021-07-15 07:00:00 to 2021-07-17 07:00:00,0,1,0.0,-9.93943010847308,328
331,SNXUSDT,109,2021-07-19 07:00:00 to 2021-07-21 07:00:00,1,2,50.0,-0.8506413730738016,330
333,COTIUSDT,41,2021-07-23 07:00:00 to 2021-07-25 07:00:00,0,0,0.0,0.0,332
335,NEARUSDT,91,2021-07-27 08:00:00 to 2021-07-29 08:00:00,1,1,100.0,3.7032677287240023,334
337,ZRXUSDT,130,2021-07-31 09:00:00 to 2021-08-02 09:00:00,1,1,100.0,1.9467318727611982,336
339,MTLUSDT,38,2021-08-04 07:00:00 to 2021-08-06 07:00:00,0,1,0.0,-1.1788062647118625,338
341,NEARUSDT,95,2021-08-08 08:00:00 to 2021-08-10 08:00:00,0,1,0.0,-1.0108308020263301,340
343,ANKRUSDT,62,2021-08-12 07:00:00 to 2021-08-14 07:00:00,0,1,0.0,-3.418106357009354,342
345,VETUSDT,179,2021-08-16 08:00:00 to 2021-08-18 08:00:00,0,1,0.0,-4.788260496153507,344
347,IOTAUSDT,181,2021-08-20 08:00:00 to 2021-08-22 08:00:00,0,1,0.0,-0.991236504105153,346
348,SUSHIUSDT,113,2021-08-21 07:00:00 to 2021-08-23 07:00:00,1,1,100.0,3.349822688824289,347
349,DENTUSDT,47,2021-08-24 04:00:00 to 2021-08-26 04:00:00,1,1,100.0,1.9531346382648085,348
351,CHZUSDT,69,2021-08-28 07:00:00 to 2021-08-30 07:00:00,0,0,0.0,0.0,350
352,BANDUSDT,128,2021-08-29 07:00:00 to 2021-08-31 07:00:00,0,0,0.0,0.0,351
353,ADAUSDT,189,2021-09-01 08:00:00 to 2021-09-03 08:00:00,0,0,0.0,0.0,352
354,BNBUSDT,186,2021-09-02 08:00:00 to 2021-09-04 08:00:00,0,1,0.0,-1.0902350667271965,353
355,LRCUSDT,103,2021-09-05 07:00:00 to 2021-09-07 07:00:00,0,0,0.0,0.0,354
357,EGLDUSDT,116,2021-09-09 07:00:00 to 2021-09-11 07:00:00,0,0,0.0,0.0,356
358,SKLUSDT,88,2021-09-10 07:30:00 to 2021-09-12 07:30:00,1,1,100.0,4.664390712720401,357
359,XTZUSDT,191,2021-09-13 08:00:00 to 2021-09-15 08:00:00,0,0,0.0,0.0,358
361,LRCUSDT,107,2021-09-17 07:00:00 to 2021-09-19 07:00:00,0,1,0.0,-0.6842872807650058,360
362,ALGOUSDT,149,2021-09-18 09:00:00 to 2021-09-20 09:00:00,0,1,0.0,-6.468047807953948,361
363,BCHUSDT,210,2021-09-21 08:45:00 to 2021-09-23 08:45:00,0,1,0.0,-0.13668588740913812,362
365,IOTAUSDT,193,2021-09-25 08:00:00 to 2021-09-27 08:00:00,0,1,0.0,-2.9684906345873507,364
367,C98USDT,8,2021-09-29 03:30:00 to 2021-10-01 03:30:00,1,1,100.0,0.4514982589374439,366
368,COTIUSDT,64,2021-09-30 07:00:00 to 2021-10-02 07:00:00,1,1,100.0,2.596595910630728,367
369,BCHUSDT,214,2021-10-03 08:45:00 to 2021-10-05 08:45:00,0,1,0.0,-1.4433968958685872,368
370,DYDXUSDT,4,2021-10-04 03:30:00 to 2021-10-06 03:30:00,1,1,100.0,2.756747728485287,369
371,XTZUSDT,199,2021-10-07 08:00:00 to 2021-10-09 08:00:00,1,1,100.0,0.9964031169165333,370
373,RUNEUSDT,130,2021-10-11 07:00:00 to 2021-10-13 07:00:00,1,1,100.0,1.8681877434404415,372
375,LTCUSDT,211,2021-10-15 08:00:00 to 2021-10-17 08:00:00,0,0,0.0,0.0,374
377,IOTAUSDT,201,2021-10-19 08:00:00 to 2021-10-21 08:00:00,0,0,0.0,0.0,376
378,DENTUSDT,66,2021-10-20 04:00:00 to 2021-10-22 04:00:00,0,1,0.0,-1.8207783815061718,377
379,ZENUSDT,107,2021-10-23 07:00:00 to 2021-10-25 07:00:00,0,0,0.0,0.0,378
380,COTIUSDT,72,2021-10-24 07:00:00 to 2021-10-26 07:00:00,0,1,0.0,-0.4657091521573564,379
381,1INCHUSDT,98,2021-10-27 10:00:00 to 2021-10-29 10:00:00,1,2,50.0,-6.784067946183758,380
383,ETCUSDT,214,2021-10-31 08:00:00 to 2021-11-02 08:00:00,0,0,0.0,0.0,382
385,ZRXUSDT,162,2021-11-04 09:00:00 to 2021-11-06 09:00:00,0,1,0.0,-1.2419276498362275,384
386,NKNUSDT,66,2021-11-05 07:00:00 to 2021-11-07 07:00:00,1,1,100.0,1.0082500435012243,385
387,NKNUSDT,67,2021-11-08 07:00:00 to 2021-11-10 07:00:00,0,1,0.0,-0.04282848404215667,386
389,SKLUSDT,109,2021-11-12 07:30:00 to 2021-11-14 07:30:00,1,1,100.0,0.134563801456844,388
390,LRCUSDT,126,2021-11-13 07:00:00 to 2021-11-15 07:00:00,1,1,100.0,5.339450539405766,389
391,CRVUSDT,143,2021-11-16 07:00:00 to 2021-11-18 07:00:00,1,1,100.0,4.498729255282674,390
393,AVAXUSDT,137,2021-11-20 07:00:00 to 2021-11-22 07:00:00,0,0,0.0,0.0,392
395,NEARUSDT,131,2021-11-24 08:00:00 to 2021-11-26 08:00:00,0,0,0.0,0.0,394
396,LRCUSDT,130,2021-11-25 07:00:00 to 2021-11-27 07:00:00,1,2,50.0,-0.8076345719830069,395
397,CTSIUSDT,7,2021-11-28 03:30:00 to 2021-11-30 03:30:00,0,1,0.0,-2.6731870690281934,396
398,LTCUSDT,226,2021-11-29 08:00:00 to 2021-12-01 08:00:00,0,0,0.0,0.0,397
399,GTCUSDT,54,2021-12-02 03:30:00 to 2021-12-04 03:30:00,0,1,0.0,-3.861917850892338,398
401,HBARUSDT,84,2021-12-06 07:00:00 to 2021-12-08 07:00:00,0,1,0.0,-2.733200320663176,400
402,ANKRUSDT,101,2021-12-07 07:00:00 to 2021-12-09 07:00:00,0,0,0.0,0.0,401
403,CRVUSDT,151,2021-12-10 07:00:00 to 2021-12-12 07:00:00,0,1,0.0,-0.7038810090155501,402
405,ATAUSDT,31,2021-12-14 03:30:00 to 2021-12-16 03:30:00,0,0,0.0,0.0,404
407,DYDXUSDT,29,2021-12-18 03:30:00 to 2021-12-20 03:30:00,0,1,0.0,-2.692871937468766,406
409,XLMUSDT,230,2021-12-22 08:00:00 to 2021-12-24 08:00:00,0,0,0.0,0.0,408
411,ATAUSDT,35,2021-12-26 03:30:00 to 2021-12-28 03:30:00,0,0,0.0,0.0,410
413,ETCUSDT,234,2021-12-30 08:00:00 to 2022-01-01 08:00:00,0,1,0.0,-0.6045782894710472,412
414,CHRUSDT,94,2021-12-31 07:00:00 to 2022-01-02 07:00:00,0,1,0.0,-1.8005065679669308,413
415,COMPUSDT,180,2022-01-03 09:00:00 to 2022-01-05 09:00:00,0,0,0.0,0.0,414
417,CELOUSDT,30,2022-01-07 03:30:00 to 2022-01-09 03:30:00,1,1,100.0,1.1353911221586133,416
419,XTZUSDT,231,2022-01-11 08:00:00 to 2022-01-13 08:00:00,0,0,0.0,0.0,418
420,SUSHIUSDT,161,2022-01-12 07:00:00 to 2022-01-14 07:00:00,0,0,0.0,0.0,419
421,CTSIUSDT,23,2022-01-15 03:30:00 to 2022-01-17 03:30:00,0,1,0.0,-0.6311878200874421,420
422,EGLDUSDT,159,2022-01-16 07:00:00 to 2022-01-18 07:00:00,0,0,0.0,0.0,421
423,LPTUSDT,19,2022-01-19 03:30:00 to 2022-01-21 03:30:00,0,0,0.0,0.0,422
425,MKRUSDT,172,2022-01-23 07:00:00 to 2022-01-25 07:00:00,0,1,0.0,-2.2165327900925402,424
