Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top9,61,1,1.639344262295082,76.39755167768713,69.09525857189172,7.302293105795414
