Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-04,43.9762650795426,3.1709012630917344,6.795237576565436,37.181027502977166
2023-12,48.602248967611295,3.5796534301333205,6.795237576565436,41.80701139104586
