Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top7,62,2,3.225806451612903,178.98160851295134,147.23263622895928,31.74897228399206
