Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return,Original Return (%),Is Outlier,Z-Score
top9,2020,2,February,2020-02,2020-02-27 08:00:00,2020-02-28 11:30:00,10000.0,10087.548061707572,0.875480617075719,0.0,0.0,1,100.0,10087.548061707572,,,
top9,2020,3,March,2020-03,2020-03-02 08:00:00,2020-03-29 08:00:00,10087.548061707572,10087.548061707572,0.0,0.0,0.0,1,0.0,10087.548061707572,,,
top9,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-22 08:45:00,10087.548061707572,10173.948872683251,0.856509534796257,-1.078970042753813,12.282451303333417,2,50.0,10173.948872683251,,,
top9,2020,5,May,2020-05,2020-05-01 08:00:00,2020-05-28 08:00:00,10173.948872683251,10278.502756716576,1.0276627624309143,-2.220446049250313e-14,7.295681871194401,2,50.0,10278.502756716576,,,
top9,2020,6,June,2020-06,2020-06-06 08:00:00,2020-06-28 15:30:00,10278.502756716576,10891.918504751318,5.967948470256523,0.0,36.53600001824984,2,50.0,10891.918504751318,,,
top9,2020,7,July,2020-07,2020-07-03 09:00:00,2020-07-30 07:30:00,10891.918504751318,11624.965792650852,6.730194387515476,-2.812308278834641,21.19138741323774,2,50.0,11624.965792650852,,,
top9,2020,8,August,2020-08,2020-08-04 08:00:00,2020-08-28 09:00:00,11624.965792650852,11220.22507241646,-3.481650849160023,-7.245565550157762,26.99527384828973,5,60.0,11220.22507241646,,,
top9,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,11220.22507241646,11323.38615129497,0.9194207621745276,-0.49175007036308394,5.592573662859915,3,0.0,11323.38615129497,,,
top9,2020,10,October,2020-10,2020-10-03 12:00:00,2020-10-31 07:00:00,11323.38615129497,11699.400179317036,3.320685376247323,-0.3522914507202102,8.323799894496915,4,50.0,11699.400179317037,,,
top9,2020,11,November,2020-11,2020-11-02 21:00:00,2020-11-28 08:00:00,11699.400179317036,11380.289681826873,-2.7275799835816072,-18.66853750182643,56.464199063365996,6,33.33333333333333,11380.289681826875,,,
top9,2020,12,December,2020-12,2020-12-02 09:00:00,2020-12-31 07:00:00,11380.289681826873,12256.469936883357,7.699103270241459,-0.8882061549060682,9.114787958564275,6,83.33333333333334,12256.469936883359,,,
top9,2021,1,January,2021-01,2021-01-01 22:15:00,2021-01-31 12:00:00,12256.469936883357,12932.154725160259,5.512882516388895,-8.335927979366575,49.11911226681029,10,80.0,19230.52863153441,56.90103863971498,True,5.151322882488476
top9,2021,2,February,2021-02,2021-02-02 21:30:00,2021-02-28 08:45:00,12932.154725160259,13551.296022520964,4.7876112722045505,-6.5972877923944795,32.828934518514274,8,62.5,20151.211588002272,,,
top9,2021,3,March,2021-03,2021-03-01 07:30:00,2021-03-28 07:00:00,13551.296022520964,15657.860973679153,15.545117955192467,-2.109818867142643,16.26747991969242,6,83.33333333333334,23283.74119875764,,,
top9,2021,4,April,2021-04,2021-04-01 07:00:00,2021-04-30 08:00:00,15657.860973679153,15728.530728842807,0.45133722468508886,-8.743741142060868,42.808251656115786,6,33.33333333333333,23388.829390086972,,,
