Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top6,2020,4,April,2020-04,2020-04-02 08:00:00,2020-04-26 08:00:00,10000.0,10798.468892930308,7.984688929303085,-2.220446049250313e-14,21.38642275043043,2,50.0
top6,2020,5,May,2020-05,2020-05-04 08:00:00,2020-05-22 19:15:00,10798.468892930308,11018.668393308628,2.0391733546825552,0.0,9.529662014460715,2,50.0
top6,2020,6,June,2020-06,2020-06-01 08:00:00,2020-06-17 08:00:00,11018.668393308628,11898.395237939443,7.98396696614494,0.0,43.246109116659305,1,100.0
top6,2020,7,July,2020-07,2020-07-19 08:00:00,2020-07-29 21:45:00,11898.395237939443,11966.012072433763,0.5682853287535483,0.0,1.8709013441582605,2,50.0
top6,2020,8,August,2020-08,2020-08-08 09:00:00,2020-08-23 06:15:00,11966.012072433763,12714.518101800546,6.255267208789839,-0.13376603479051674,11.417243431850256,2,100.0
top6,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-16 03:15:00,12714.518101800548,12651.994450088616,-0.49175007036309504,-0.49175007036309504,5.51988084966204,1,0.0
top6,2020,10,October,2020-10,2020-10-03 09:00:00,2020-10-30 09:00:00,12651.994450088616,12799.165811964447,1.1632265763031668,-0.21946607073112245,4.069473784887228,2,50.0
top6,2020,11,November,2020-11,2020-11-04 08:00:00,2020-11-25 06:15:00,12799.165811964447,15563.411053837975,21.597073453721173,0.0,35.80883981412301,3,100.0
top6,2020,12,December,2020-12,2020-12-05 09:00:00,2020-12-31 19:15:00,15563.411053837974,16287.951704548039,4.655410360901513,-1.118390924252055,14.231056383399435,2,50.0
top6,2021,1,January,2021-01,2021-01-02 03:30:00,2021-01-25 00:00:00,16470.00015067423,18166.007770823846,10.297556798019736,-5.990553248641273,33.84562890651348,3,66.66666666666666
top6,2021,2,February,2021-02,2021-02-03 08:00:00,2021-02-27 09:00:00,18166.007770823846,20669.7052109458,13.78232064913627,-12.325068033662824,55.12166300147411,6,83.33333333333334
top6,2021,3,March,2021-03,2021-03-01 01:00:00,2021-03-28 07:00:00,21304.80246889027,22174.122938975794,4.080396761973848,-0.5134046333822195,14.699346308025962,3,33.33333333333333
top6,2021,4,April,2021-04,2021-04-01 08:00:00,2021-04-29 09:00:00,22174.122938975794,26735.56305337714,20.571005793350384,-2.06530947560547,36.12791487399107,4,75.0
top6,2021,5,May,2021-05,2021-05-02 09:00:00,2021-05-31 08:00:00,26735.56305337714,30095.274292675193,12.566450284179309,-2.06458114074467,19.55569194458361,7,71.42857142857143
top6,2021,6,June,2021-06,2021-06-04 07:00:00,2021-06-27 08:00:00,30095.274292675193,31348.756252939802,4.165045807772194,0.0,9.264171223881025,5,40.0
top6,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-25 09:00:00,31348.756252939802,31800.414356423018,1.440752863810535,-3.0465467393106294,18.034121145453497,3,66.66666666666666
top6,2021,8,August,2021-08,2021-08-03 07:00:00,2021-08-31 07:00:00,31800.414356423018,38094.62455761612,19.792855937808863,-2.3154983621096803,25.229189452454253,4,50.0
top6,2021,9,September,2021-09,2021-09-03 04:15:00,2021-09-28 08:00:00,38399.563599570734,35053.55965583316,-8.713650963926522,-15.827285747291754,82.78283570925046,3,0.0
top6,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-31 18:30:00,35053.55965583316,36077.012978409366,2.9196844275582556,-5.44476142174214,26.066192621788186,3,33.33333333333333
top6,2021,11,November,2021-11,2021-11-01 07:15:00,2021-11-30 09:00:00,36567.184389200134,36953.745011689985,1.0571243833693122,-4.03411686560291,20.30477771398837,5,40.0
top6,2021,12,December,2021-12,2021-12-05 07:00:00,2021-12-31 22:30:00,36953.745011689985,39443.28143295149,6.736898846041073,0.0,11.416389207544524,6,50.0
top6,2022,1,January,2022-01,2022-01-01 08:00:00,2022-01-31 07:00:00,39443.28143295149,40898.088886688965,3.6883529992565833,-0.3284702556987318,12.115487379403328,3,0.0
top6,2022,2,February,2022-02,2022-02-02 09:00:00,2022-02-28 15:30:00,40898.088886688965,47097.74868677566,15.158800738252797,0.0,31.728787891154514,3,33.33333333333333
top6,2022,3,March,2022-03,2022-03-03 07:00:00,2022-03-30 12:00:00,47097.74868677566,52910.46493871819,12.341813386028488,-1.1102230246251565e-14,18.80513930614081,6,50.0
top6,2022,4,April,2022-04,2022-04-01 13:45:00,2022-04-30 12:45:00,51762.161989498694,54444.19080910447,5.181446671701795,0.0,7.72484142635362,5,20.0
top6,2022,5,May,2022-05,2022-05-01 05:30:00,2022-05-31 11:30:00,55859.18021344175,62410.35312920016,11.728014787767972,-5.776699056871193,28.397711898881774,6,16.666666666666664
top6,2022,6,June,2022-06,2022-06-02 05:45:00,2022-06-26 09:00:00,59180.71002155425,57930.18381638757,-2.113063876238097,-5.734925810106395,32.04556019819157,4,50.0
top6,2022,7,July,2022-07,2022-07-01 07:00:00,2022-07-31 16:15:00,57930.18381638757,66231.18706644843,14.329323166609086,-0.9857329389477698,14.467946024052218,6,50.0
top6,2022,8,August,2022-08,2022-08-01 09:00:00,2022-08-30 12:00:00,66231.18706644843,67719.69351856157,2.247440394839595,-6.238873706894276,30.856612217684955,5,60.0
top6,2022,9,September,2022-09,2022-09-02 08:00:00,2022-09-28 15:15:00,67719.69351856157,69951.85643490126,3.2961798855865476,0.0,8.175036354711732,3,0.0
top6,2022,10,October,2022-10,2022-10-01 04:00:00,2022-10-31 17:30:00,69951.85643490126,71588.48344107409,2.339647708557835,0.0,7.540791023821593,2,50.0
top6,2022,11,November,2022-11,2022-11-01 08:00:00,2022-11-30 08:00:00,71588.48344107409,76274.94650296959,6.546392431616499,0.0,12.262369866950191,4,50.0
top6,2022,12,December,2022-12,2022-12-04 07:00:00,2022-12-31 00:45:00,76274.94650296959,90826.99156177742,19.07840742732123,-0.9259344456644891,25.56284110611719,4,25.0
top6,2023,1,January,2023-01,2023-01-01 07:00:00,2023-01-31 13:15:00,90826.99156177742,97571.86922155994,7.42607185793982,-1.0230872669993452,11.282476303918209,5,40.0
top6,2023,2,February,2023-02,2023-02-01 08:00:00,2023-02-27 12:00:00,97571.86922155994,99571.5665850358,2.0494609557341503,-0.6109320874891577,8.050268107835205,2,50.0
top6,2023,3,March,2023-03,2023-03-01 02:00:00,2023-03-30 04:00:00,100183.6204688886,86204.27328884343,-13.953725284250806,-16.015196908064343,53.235080436552984,4,25.0
top6,2023,4,April,2023-04,2023-04-03 04:00:00,2023-04-30 08:00:00,86204.27328884343,91375.29443089677,5.99856706027424,-0.586319673887814,8.355087050408287,5,60.0
top6,2023,5,May,2023-05,2023-05-02 07:00:00,2023-05-29 16:30:00,91375.29443089677,92254.05522386459,0.9617050193281518,-1.1102230246251565e-14,2.6695967844040944,2,50.0
top6,2023,6,June,2023-06,2023-06-02 03:30:00,2023-06-29 12:00:00,92254.05522386459,92254.05522386459,0.0,0.0,0.0,1,0.0
top6,2023,7,July,2023-07,2023-07-03 09:00:00,2023-07-28 16:30:00,92254.05522386459,88680.06535387771,-3.874073460851346,-3.874073460851346,17.22838783645236,3,0.0
top6,2023,8,August,2023-08,2023-08-01 03:30:00,2023-08-28 09:00:00,88680.06535387771,89426.92451009307,0.8421950899957231,-2.459873758521647,15.693140203047603,4,0.0
top6,2023,9,September,2023-09,2023-09-02 07:00:00,2023-09-30 07:00:00,89426.92451009307,92439.79763732536,3.369089503790601,-1.1102230246251565e-14,8.129185381990004,4,25.0
top6,2023,10,October,2023-10,2023-10-03 02:00:00,2023-10-31 14:30:00,93481.2256209584,94838.99928517283,1.4524559933775771,-0.3499009071877168,6.045251600126451,3,0.0
top6,2023,11,November,2023-11,2023-11-01 08:00:00,2023-11-29 08:00:00,95293.4687669174,100542.93102513712,5.508732472589095,-3.385451311732035,23.829775114987374,3,33.33333333333333
top6,2023,12,December,2023-12,2023-12-02 09:00:00,2023-12-31 04:00:00,100542.93102513712,108402.33727153877,7.816965515394303,-2.9654540075595204,21.978955838457466,6,50.0
top6,2024,1,January,2024-01,2024-01-04 07:00:00,2024-01-31 08:00:00,108402.33727153877,110581.62025965472,2.0103653140402633,-7.046942422668334,34.32571576781335,4,50.0
top6,2024,2,February,2024-02,2024-02-02 02:30:00,2024-02-29 07:00:00,110581.62025965472,120384.75120111748,8.865063577875066,-1.1102230246251565e-14,13.342439608271771,5,60.0
top6,2024,3,March,2024-03,2024-03-01 07:00:00,2024-03-28 03:30:00,120384.75120111748,145166.08005457246,20.58510617516227,0.0,25.086140440661058,6,66.66666666666666
top6,2024,4,April,2024-04,2024-04-01 07:00:00,2024-04-29 22:45:00,145166.08005457246,176158.57044944708,21.349677819517886,-3.5400147029370665,35.42779853351126,9,55.55555555555556
top6,2024,5,May,2024-05,2024-05-02 16:30:00,2024-05-30 13:30:00,176158.57044944708,211265.77451553385,19.92931934933113,-2.0837039339183683,22.065411796295145,4,75.0
top6,2024,6,June,2024-06,2024-06-01 04:00:00,2024-06-29 03:45:00,211265.77451553385,210193.43348300245,-0.5075791547355268,-3.9594105549904945,15.335541006307714,4,50.0
top6,2024,7,July,2024-07,2024-07-01 12:30:00,2024-07-30 10:15:00,210193.43348300242,208999.7578530405,-0.5678938728875371,-8.091549350406613,33.95711216415872,4,25.0
top6,2024,8,August,2024-08,2024-08-03 03:30:00,2024-08-30 12:30:00,208999.7578530405,230310.8749370655,10.196718552664574,-6.809271128627037,54.74073440181139,5,40.0
top6,2024,9,September,2024-09,2024-09-01 07:00:00,2024-09-27 08:00:00,231952.22803155115,236574.17952115723,1.9926307795488762,-1.4245941163934739,10.2865141651499,3,33.33333333333333
top6,2024,10,October,2024-10,2024-10-01 12:00:00,2024-10-29 12:30:00,236574.17952115723,268358.7002819036,13.435329597287616,-3.1439180548043955,25.305243751196947,4,75.0
top6,2024,11,November,2024-11,2024-11-01 09:45:00,2024-11-30 16:30:00,257940.68866371957,287553.5316087813,11.480485338886703,-0.590709521082533,15.246517078443336,4,50.0
top6,2024,12,December,2024-12,2024-12-02 20:15:00,2024-12-29 07:00:00,276175.67015159613,291593.34070450376,5.582559298016609,-0.901365986442848,12.514426993987207,3,33.33333333333333
top6,2025,1,January,2025-01,2025-01-01 12:00:00,2025-01-29 14:45:00,291593.34070450376,339726.26770369103,16.506867709288485,-6.922114490694153,52.83608427310638,6,33.33333333333333
