Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%)
top8,2020,2,February,2020-02,2020-02-15 07:45:00,2020-02-27 08:00:00,10000.0,10206.115230486526,2.0611523048652547,0.0,14.024059160688635,1,100.0
top8,2020,4,April,2020-04,2020-04-03 08:00:00,2020-04-16 07:15:00,10206.115230486526,10736.171879065998,5.193520126013751,0.0,47.599398201469214,1,0.0
top8,2020,6,June,2020-06,2020-06-02 08:00:00,2020-06-28 14:30:00,10736.171879065998,11040.386978257664,2.8335528027903623,0.0,18.65458007983347,1,0.0
top8,2020,7,July,2020-07,2020-07-03 08:00:00,2020-07-30 07:30:00,11040.386978257664,12065.059153075426,9.281125533332268,-1.1102230246251565e-14,11.08285540078422,3,33.33333333333333
top8,2020,8,August,2020-08,2020-08-04 09:00:00,2020-08-31 00:15:00,12065.059153075426,13254.036713236921,9.854718033922104,-1.1193611657339564,18.368938899669498,5,20.0
top8,2020,9,September,2020-09,2020-09-01 08:00:00,2020-09-29 08:00:00,13254.036713236921,14299.453549125143,7.887535386439315,-1.1102230246251565e-14,17.847765658343164,3,33.33333333333333
top8,2020,10,October,2020-10,2020-10-03 08:00:00,2020-10-31 08:45:00,14299.453549125143,14266.0016050167,-0.23393861865783627,-2.3167795425145465,15.803564879919094,4,0.0
top8,2020,11,November,2020-11,2020-11-03 17:45:00,2020-11-28 08:00:00,14266.0016050167,16794.579536905214,17.724503346469067,-9.018319905217997,42.53765817075438,6,66.66666666666666
top8,2020,12,December,2020-12,2020-12-02 08:00:00,2020-12-31 07:00:00,16794.579536905214,17251.28461040002,2.7193599726103246,-3.235540962195105,17.814869500059466,8,62.5
top8,2021,1,January,2021-01,2021-01-01 11:00:00,2021-01-31 07:00:00,17210.549869064547,23203.981789268048,34.82417450808191,-1.6700947930476384,26.130541862979584,5,80.0
top8,2021,2,February,2021-02,2021-02-01 01:30:00,2021-02-28 07:00:00,23469.283302232732,24646.25390020263,5.014940519542543,-8.381887186299487,33.34044718234024,6,83.33333333333334
top8,2021,3,March,2021-03,2021-03-04 07:00:00,2021-03-31 06:45:00,24646.25390020263,27486.980360050515,11.525996897339951,-2.0487946279138303,21.960429514067584,6,33.33333333333333
top8,2021,4,April,2021-04,2021-04-01 07:45:00,2021-04-30 08:00:00,27486.980360050515,26782.36046497116,-2.563467815851639,-15.468299774028626,66.94458192110204,4,25.0
top8,2021,5,May,2021-05,2021-05-03 08:00:00,2021-05-31 07:45:00,26782.36046497116,29927.90217048467,11.744826262149633,-6.808085718109624,36.86116284521284,5,60.0
top8,2021,6,June,2021-06,2021-06-01 08:00:00,2021-06-28 08:00:00,29927.90217048467,26869.68662370831,-10.218609808850609,-14.38210343869467,60.21505699682731,3,33.33333333333333
top8,2021,7,July,2021-07,2021-07-02 07:00:00,2021-07-31 21:00:00,26869.68662370831,27663.048440416354,2.9526277243889787,-7.472050596888846,32.06076660057822,4,50.0
top8,2021,8,August,2021-08,2021-08-02 06:45:00,2021-08-31 07:00:00,28537.224176507076,32243.855652441398,12.988759709102204,-2.9663966245324525,26.843119824362628,4,25.0
top8,2021,9,September,2021-09,2021-09-01 09:00:00,2021-09-29 08:00:00,32750.837203586987,30749.32282662261,-6.111338053810622,-12.489487317137227,44.723294900636546,7,42.857142857142854
top8,2021,10,October,2021-10,2021-10-02 07:00:00,2021-10-31 17:15:00,30749.32282662261,32562.702580560737,5.897299801243472,-4.9652040126933805,27.415414991924123,5,20.0
top8,2021,11,November,2021-11,2021-11-03 07:00:00,2021-11-30 12:00:00,32562.702580560737,38734.64230142963,18.954015581475158,-1.634819402492682,20.4895817283783,3,100.0
top8,2021,12,December,2021-12,2021-12-01 07:00:00,2021-12-30 06:45:00,38734.64230142963,39082.02906359714,0.8968374083957675,-1.480480965665698,8.059314066978288,5,20.0
top8,2022,1,January,2022-01,2022-01-01 01:00:00,2022-01-30 07:00:00,39308.06709072026,41680.669785776,6.03591799510248,-1.9899983145692968,19.417532092582785,2,0.0
top8,2022,2,February,2022-02,2022-02-03 07:00:00,2022-02-28 07:45:00,41680.669785776,46895.50609423221,12.511402372511359,-2.664652962562164,37.771385877347626,2,0.0
top8,2022,3,March,2022-03,2022-03-03 08:00:00,2022-03-31 07:00:00,46895.50609423221,51608.110914720055,10.04916081088516,-0.7744303713440925,17.57161579235296,5,40.0
top8,2022,4,April,2022-04,2022-04-01 07:00:00,2022-04-28 07:00:00,54234.37941753429,53620.3350962975,-1.1322049368527765,-5.182841511673953,29.93125073862964,5,60.0
