datetime,equity,volume,symbol,normalized_period
2021-02-24 09:00:00,10000.0,,SXPUSDT,259
2021-02-25 05:30:00,9998.419204050766,89298408.5,SXPUSDT,259
2021-02-25 10:15:00,10169.853680639037,82829582.6,SXPUSDT,259
2021-02-25 19:45:00,10202.413549522202,78643104.89999998,SXPUSDT,259
2021-02-25 21:15:00,10292.906246516515,79331451.10000002,SXPUSDT,259
2021-02-26 01:30:00,10117.723511583805,79287739.70000002,SXPUSDT,259
2021-02-26 07:00:00,9950.77901007108,85555265.30000003,SXPUSDT,259
2021-02-26 08:15:00,10191.560581304222,91970992.80000004,SXPUSDT,259
2021-02-26 12:30:00,10397.533789164729,98426817.7,SXPUSDT,259
2021-02-26 23:15:00,10104.136585926912,90688380.50000004,SXPUSDT,259
