Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top9,62,1,1.6129032258064515,100.93116579415837,88.49089764653311,12.440268147625261
