Year-Month,Original Return (%),Z-Score,Adjusted Return (%),Adjustment
2021-02,72.44179081456066,4.974063503514122,6.3476090616995355,66.09418175286113
2021-05,50.96399035671935,3.3120662659747366,6.3476090616995355,44.61638129501981
