Portfolio,Number of Months,Number of Outliers,Outlier Percentage,Original CAGR (%),Adjusted CAGR (%),CAGR Difference (%)
top8,62,2,3.225806451612903,72.7658679592887,54.796514417652034,17.969353541636664
