Portfolio,Year,Month,Month Name,Year-Month,Start Date,End Date,Start Equity,End Equity,Monthly Return (%),Max Drawdown (%),Volatility (%),Number of Trades,Win Rate (%),Cumulative Return
top3,2021,11,November,2021-11,2021-11-03 03:30:00,2021-11-29 01:30:00,76432.33856686504,85215.84596325028,11.491873153535902,-7.1217814776181605,33.866217609114734,5,80.0,79203.21034757623
top3,2021,12,December,2021-12,2021-12-01 03:30:00,2021-12-29 03:30:00,85215.84596325028,79094.51383491837,-7.1833261280675025,-20.354198229321817,77.95060812280676,6,33.33333333333333,73513.78544441052
top3,2022,1,January,2022-01,2022-01-02 03:30:00,2022-01-30 03:30:00,79094.51383491837,76148.63106803223,-3.7245096076253925,-6.957336273869585,23.558032478293924,5,0.0,70775.75744260433
top3,2022,2,February,2022-02,2022-02-03 08:00:00,2022-02-27 08:00:00,76148.63106803223,80567.49803911024,5.802949979665595,-3.067093086621364,27.577687955330248,3,33.33333333333333,74882.83924472811
top3,2022,3,March,2022-03,2022-03-03 07:00:00,2022-03-31 03:30:00,80567.49803911024,85986.47418177928,6.726007725892735,0.0,13.001001868255365,4,50.0,79919.46479769636
top3,2022,4,April,2022-04,2022-04-01 14:00:00,2022-04-28 07:30:00,88136.36799197197,89681.38907761218,1.7529892833579641,-4.01986906756192,19.850855865765997,5,60.0,81320.44445091703
top3,2022,5,May,2022-05,2022-05-02 07:00:00,2022-05-31 20:45:00,89681.38907761218,82678.74633423747,-7.808356689607566,-9.551888530462694,41.47612051821122,3,0.0,74970.65408661524
top3,2022,6,June,2022-06,2022-06-03 04:00:00,2022-06-28 07:15:00,82678.74633423747,93473.2540773561,13.055964466951053,-3.9330408323096644,27.351081948114324,3,33.33333333333333,84758.79604480452
top3,2022,7,July,2022-07,2022-07-01 07:45:00,2022-07-29 08:00:00,93473.2540773561,93444.14668038499,-0.03113981347757644,-5.2515765979827655,24.749033947579495,4,25.0,84732.40231381034
top3,2022,8,August,2022-08,2022-08-02 07:00:00,2022-08-31 03:30:00,93444.14668038499,103299.96090462465,10.547278320118147,-5.08958447096759,35.520685167239755,8,62.5,93669.36461317014
top3,2022,9,September,2022-09,2022-09-03 15:00:00,2022-09-28 17:15:00,103299.96090462465,105015.2916608141,1.6605337903014217,-3.7380659493253865,18.499821595448932,3,33.33333333333333,95224.77606373247
top3,2022,10,October,2022-10,2022-10-01 03:30:00,2022-10-31 09:45:00,105015.2916608141,110891.77110830494,5.595832144590052,-1.5907165161540449,11.778109743636646,4,50.0,100553.3946923207
top3,2022,11,November,2022-11,2022-11-02 02:45:00,2022-11-30 07:00:00,110891.77110830495,112822.03876157146,1.7406770889981216,-4.603553348567468,21.6177378833684,4,50.0,102303.70459593978
top3,2022,12,December,2022-12,2022-12-01 07:00:00,2022-12-29 02:00:00,112822.03876157146,123437.22861912491,9.408791025294882,-1.1102230246251565e-14,34.33014760002083,4,50.0,111929.24637250675
top3,2023,1,January,2023-01,2023-01-01 03:30:00,2023-01-31 23:45:00,123437.22861912491,139835.5758861147,13.284766233360724,-4.617766715757188,25.570161036545503,6,83.33333333333334,126798.78509985667
top3,2023,2,February,2023-02,2023-02-02 09:00:00,2023-02-27 23:45:00,139835.5758861147,148745.97682182066,6.372055808575339,-7.709066549217736,45.60058822122621,4,25.0,134878.47445101503
top3,2023,3,March,2023-03,2023-03-01 02:30:00,2023-03-31 07:00:00,150227.10642644178,164606.50732846497,9.571775190294307,-2.2129003251011525,22.16086735694731,6,33.33333333333333,147788.73880556476
top3,2023,4,April,2023-04,2023-04-02 08:45:00,2023-04-27 08:00:00,161122.1199288095,170502.0949148713,5.821655642444545,-0.5863196738878251,8.307881624938366,6,66.66666666666666,156392.49025713655
top3,2023,5,May,2023-05,2023-05-01 15:00:00,2023-05-29 08:00:00,170502.0949148713,179377.95882268203,5.205721321044354,-1.1102230246251565e-14,9.759183301832293,4,0.0,164533.8474669645
top3,2023,6,June,2023-06,2023-06-02 07:00:00,2023-06-30 14:45:00,179377.95882268203,182392.7941106008,1.6807166876611657,-6.5714680337013665,30.644680980043237,4,50.0,167299.19529819273
top3,2023,7,July,2023-07,2023-07-04 08:00:00,2023-07-28 04:00:00,182392.7941106008,187816.71940199778,2.9737607331723703,-1.3704448648954815,12.49172121435867,1,0.0,172274.27307488373
top3,2023,8,August,2023-08,2023-08-01 03:30:00,2023-08-31 19:45:00,187816.71940199778,204385.0959642755,8.821566373340396,0.0,10.46084203458706,5,40.0,187471.56241837426
top3,2023,9,September,2023-09,2023-09-02 14:00:00,2023-09-30 03:30:00,204385.0959642755,209436.1806538171,2.4713566641006324,0.0,6.978173653791071,4,0.0,192104.65336949434
top3,2023,10,October,2023-10,2023-10-01 08:45:00,2023-10-30 20:45:00,209436.1806538171,223988.5849119931,6.948371677112486,-0.9695263059352643,8.554089222034438,6,50.0,205452.7986946354
top3,2023,11,November,2023-11,2023-11-01 03:30:00,2023-11-30 11:00:00,223988.5849119931,273904.35233960906,22.284960390828967,-5.957201943498058,39.47930933968733,5,60.0,251237.87350558446
top3,2023,12,December,2023-12,2023-12-01 16:30:00,2023-12-31 03:30:00,276780.7020217514,290898.6090305968,5.100755546077029,-3.1914501111852234,20.0288141369571,5,80.0,264052.9032722665
top3,2024,1,January,2024-01,2024-01-01 07:00:00,2024-01-28 02:30:00,296754.0491507022,309417.06165849976,4.26717429603356,-6.900261345069058,36.93959352665222,4,25.0,275320.50088863104
top3,2024,2,February,2024-02,2024-02-04 07:00:00,2024-02-29 13:00:00,309417.06165849976,338317.15773261583,9.340175334614486,-1.503359319700448,16.890579596250873,3,66.66666666666666,301035.91840376804
top3,2024,3,March,2024-03,2024-03-01 12:30:00,2024-03-29 04:30:00,355055.26783377293,480690.9791801604,35.384832370718875,-5.348194315644128,51.92441582936701,7,71.42857142857143,407556.9735065955
top3,2024,4,April,2024-04,2024-04-01 14:00:00,2024-04-29 07:00:00,480690.9791801604,512224.0599026766,6.5599485091851095,-2.5361549119388482,15.712896210122947,4,50.0,434292.5011142213
top3,2024,5,May,2024-05,2024-05-01 12:30:00,2024-05-31 02:30:00,519985.81439246156,568435.3125869278,9.317465371833933,0.0,25.685652895320647,4,50.0,474757.55451801035
top3,2024,6,June,2024-06,2024-06-04 12:45:00,2024-06-28 14:30:00,568435.3125869278,655691.0789034095,15.35016639261626,-4.080825454032421,33.54889413943532,5,40.0,547633.6290980408
top3,2024,7,July,2024-07,2024-07-02 12:00:00,2024-07-31 14:00:00,655691.0789034095,661181.969704062,0.8374203916020173,-4.099484888195503,19.024827849073507,2,0.0,552219.624779378
top3,2024,8,August,2024-08,2024-08-01 09:15:00,2024-08-31 07:00:00,677116.9138513479,721604.0508650853,6.570082079430084,-7.839446121481997,33.87790278145979,6,50.0,588500.9073861039
top3,2024,9,September,2024-09,2024-09-01 19:00:00,2024-09-30 20:45:00,717982.7860159997,811859.0910034962,13.075007760061318,-3.0240570327181415,20.761277955164694,8,62.5,665447.4466948683
top3,2024,10,October,2024-10,2024-10-01 03:00:00,2024-10-30 15:00:00,824783.520453117,860501.1016148966,4.3305401085314,-5.224299493816709,25.57655244509493,5,40.0,694264.9152751876
top3,2024,11,November,2024-11,2024-11-01 13:45:00,2024-11-28 07:00:00,817462.7405313193,1008977.4309531465,23.42794122914398,-3.61271815322991,25.35241637669899,6,66.66666666666666,856916.8916004249
top3,2024,12,December,2024-12,2024-12-01 07:00:00,2024-12-31 18:45:00,1008977.4309531465,1214496.8005679287,20.36907499711218,-3.836483731202245,24.55034880689798,7,71.42857142857143,1031462.9359134379
top3,2025,1,January,2025-01,2025-01-01 04:30:00,2025-01-30 15:30:00,1215088.7918932075,1447969.2540722797,19.165715603073362,-2.528522057731808,30.262440945942153,7,28.57142857142857,1229150.1887617183
top3,2025,2,February,2025-02,2025-02-03 12:30:00,2025-02-27 11:30:00,1447969.2540722797,1511859.4463153481,4.412399784276033,-0.783636792067377,11.353525428850714,4,25.0,1283385.2090390688
top3,2025,3,March,2025-03,2025-03-03 14:45:00,2025-03-04 14:00:00,1511859.4463153481,1535061.1336338012,1.5346457883369746,0.0,0.0,1,100.0,1303080.6260977264
