Period number,In-sample date range,Out-of-sample date range,MA1 length,Afastamento,Out-of-sample trades,Out-of-sample net profit (%),Out-of-sample max drawdown (%),Out-of-sample win rate (%),Processing time (seconds),normalized_period
1,2023-05-05 16:30:00 to 2023-05-19 16:30:00,2023-05-20 16:30:00 to 2023-05-22 16:30:00,15,0.064,0,0.0,0.0,0.0,226.58661603927612,667
2,2023-05-08 16:30:00 to 2023-05-22 16:30:00,2023-05-23 16:30:00 to 2023-05-25 16:30:00,295,0.036,4,-1.4485294969791176,10.93492644109024,75.0,223.56136798858645,668
3,2023-05-11 16:30:00 to 2023-05-25 16:30:00,2023-05-26 16:30:00 to 2023-05-28 16:30:00,40,0.038,1,0.2094679399727101,0.0180571345377363,100.0,221.22523498535156,669
4,2023-05-14 16:30:00 to 2023-05-28 16:30:00,2023-05-29 16:30:00 to 2023-05-31 16:30:00,80,0.05,2,0.5656037255906813,4.6788607475737605,50.0,215.53229331970215,671
5,2023-05-17 16:30:00 to 2023-05-31 16:30:00,2023-06-01 16:30:00 to 2023-06-03 16:30:00,100,0.062,0,0.0,0.0,0.0,211.35483694076535,673
6,2023-05-20 16:30:00 to 2023-06-03 16:30:00,2023-06-04 16:30:00 to 2023-06-06 16:30:00,200,0.076,1,4.4464463162452015,9.272823575398974,100.0,212.34855008125305,674
7,2023-05-23 16:30:00 to 2023-06-06 16:30:00,2023-06-07 16:30:00 to 2023-06-09 16:30:00,180,0.072,3,1.390681441228644,0.4726653749027566,100.0,205.56421995162964,675
8,2023-05-26 16:30:00 to 2023-06-09 16:30:00,2023-06-10 16:30:00 to 2023-06-12 16:30:00,180,0.072,4,3.7493054597185256,6.646860398750293,100.0,206.7686562538147,677
9,2023-05-29 16:30:00 to 2023-06-12 16:30:00,2023-06-13 16:30:00 to 2023-06-15 16:30:00,190,0.066,1,-1.867927139037438,2.9644351705102157,0.0,214.47067403793335,679
10,2023-06-01 16:30:00 to 2023-06-15 16:30:00,2023-06-16 16:30:00 to 2023-06-18 16:30:00,190,0.066,0,0.0,0.0,0.0,217.5847959518433,680
11,2023-06-04 16:30:00 to 2023-06-18 16:30:00,2023-06-19 16:30:00 to 2023-06-21 16:30:00,145,0.046,0,0.0,0.0,0.0,229.40004014968872,681
12,2023-06-07 16:30:00 to 2023-06-21 16:30:00,2023-06-22 16:30:00 to 2023-06-24 16:30:00,285,0.03,0,0.0,0.0,0.0,222.3539206981659,683
13,2023-06-10 16:30:00 to 2023-06-24 16:30:00,2023-06-25 16:30:00 to 2023-06-27 16:30:00,20,0.026,9,2.9180332478138733,2.2875128282587114,88.88888888888889,217.788400888443,685
14,2023-06-13 16:30:00 to 2023-06-27 16:30:00,2023-06-28 16:30:00 to 2023-06-30 16:30:00,145,0.022,2,0.9678604713633469,8.013758950144426,50.0,210.9846038818359,686
15,2023-06-16 16:30:00 to 2023-06-30 16:30:00,2023-07-01 16:30:00 to 2023-07-03 16:30:00,145,0.022,1,3.940905800424479,2.4609779874730062,100.0,205.13933491706848,687
16,2023-06-19 16:30:00 to 2023-07-03 16:30:00,2023-07-04 16:30:00 to 2023-07-06 16:30:00,145,0.022,2,1.6055385975508762,5.63194362039565,50.0,207.52453804016113,689
17,2023-06-22 16:30:00 to 2023-07-06 16:30:00,2023-07-07 16:30:00 to 2023-07-09 16:30:00,155,0.024,1,-0.1214164143709968,4.162866607375212,0.0,210.68478202819824,691
18,2023-06-25 16:30:00 to 2023-07-09 16:30:00,2023-07-10 16:30:00 to 2023-07-12 16:30:00,195,0.044,1,0.3964610730133063,1.7553727235776435,100.0,202.86648511886597,692
19,2023-06-28 16:30:00 to 2023-07-12 16:30:00,2023-07-13 16:30:00 to 2023-07-15 16:30:00,150,0.026,8,5.025176891383126,2.9581105734185837,87.5,204.51850605010983,693
20,2023-07-01 16:30:00 to 2023-07-15 16:30:00,2023-07-16 16:30:00 to 2023-07-18 16:30:00,120,0.034,1,-3.2306998756681424,3.7495739011198137,0.0,210.5546932220459,695
21,2023-07-04 16:30:00 to 2023-07-18 16:30:00,2023-07-19 16:30:00 to 2023-07-21 16:30:00,115,0.036,6,0.9173515768514152,0.3285651454065167,100.0,212.29848217964172,697
22,2023-07-07 16:30:00 to 2023-07-21 16:30:00,2023-07-22 16:30:00 to 2023-07-24 16:30:00,245,0.028,6,-4.248677070717967,5.509801996035818,83.33333333333334,217.2766878604889,698
23,2023-07-10 16:30:00 to 2023-07-24 16:30:00,2023-07-25 16:30:00 to 2023-07-27 16:30:00,115,0.04,2,0.5282548944920745,2.3673139164206956,100.0,211.30129098892212,699
24,2023-07-13 16:30:00 to 2023-07-27 16:30:00,2023-07-28 16:30:00 to 2023-07-30 16:30:00,90,0.05,0,0.0,0.0,0.0,207.0788550376892,701
25,2023-07-16 16:30:00 to 2023-07-30 16:30:00,2023-07-31 16:30:00 to 2023-08-02 16:30:00,155,0.038,2,-2.2544817479738777,4.686335224621589,50.0,206.6336760520935,703
26,2023-07-19 16:30:00 to 2023-08-02 16:30:00,2023-08-03 16:30:00 to 2023-08-05 16:30:00,245,0.044,5,-1.2873717228627355,2.5683848772713582,80.0,208.35881567001343,704
27,2023-07-22 16:30:00 to 2023-08-05 16:30:00,2023-08-06 16:30:00 to 2023-08-08 16:30:00,270,0.044,2,1.234450518456324,0.2833881752427575,100.0,205.68753004074097,705
28,2023-07-25 16:30:00 to 2023-08-08 16:30:00,2023-08-09 16:30:00 to 2023-08-11 16:30:00,70,0.048,0,0.0,0.0,0.0,200.40462684631348,707
29,2023-07-28 16:30:00 to 2023-08-11 16:30:00,2023-08-12 16:30:00 to 2023-08-14 16:30:00,70,0.048,0,0.0,0.0,0.0,205.56067085266113,709
30,2023-07-31 16:30:00 to 2023-08-14 16:30:00,2023-08-15 16:30:00 to 2023-08-17 16:30:00,65,0.02,10,-5.55134131627181,11.065495108202231,80.0,207.6467571258545,710
31,2023-08-03 16:30:00 to 2023-08-17 16:30:00,2023-08-18 16:30:00 to 2023-08-20 16:30:00,100,0.052,3,1.7571480615322796,1.318625920471277,100.0,199.97825288772583,711
32,2023-08-06 16:30:00 to 2023-08-20 16:30:00,2023-08-21 16:30:00 to 2023-08-23 16:30:00,35,0.04,1,-1.985837037037054,2.6703228453185717,0.0,206.94296288490295,713
33,2023-08-09 16:30:00 to 2023-08-23 16:30:00,2023-08-24 16:30:00 to 2023-08-26 16:30:00,80,0.032,10,-7.447526419811183,17.931077334335676,80.0,209.64707779884336,715
34,2023-08-12 16:30:00 to 2023-08-26 16:30:00,2023-08-27 16:30:00 to 2023-08-29 16:30:00,35,0.046,5,-2.1539806444530223,3.3826927339437467,80.0,223.31628704071045,716
35,2023-08-15 16:30:00 to 2023-08-29 16:30:00,2023-08-30 16:30:00 to 2023-09-01 16:30:00,190,0.032,3,-2.6571241282033404,4.611202078006883,66.66666666666666,231.48618483543396,717
36,2023-08-18 16:30:00 to 2023-09-01 16:30:00,2023-09-02 16:30:00 to 2023-09-04 16:30:00,265,0.036,6,4.062406026122043,1.9275493856703905,83.33333333333334,214.63169980049133,719
37,2023-08-21 16:30:00 to 2023-09-04 16:30:00,2023-09-05 16:30:00 to 2023-09-07 16:30:00,265,0.038,9,1.7102865441542965,1.2544878351656996,88.88888888888889,225.73245310783383,721
38,2023-08-24 16:30:00 to 2023-09-07 16:30:00,2023-09-08 16:30:00 to 2023-09-10 16:30:00,130,0.038,2,-3.787155877665591,4.409992933055799,50.0,227.05603909492493,722
39,2023-08-27 16:30:00 to 2023-09-10 16:30:00,2023-09-11 16:30:00 to 2023-09-13 16:30:00,110,0.032,4,2.7119301620241094,4.173300006269597,75.0,218.27315616607663,723
40,2023-08-30 16:30:00 to 2023-09-13 16:30:00,2023-09-14 16:30:00 to 2023-09-16 16:30:00,130,0.038,2,-0.5128204826559886,1.774692202885228,50.0,228.20364117622375,725
41,2023-09-02 16:30:00 to 2023-09-16 16:30:00,2023-09-17 16:30:00 to 2023-09-19 16:30:00,100,0.038,1,-4.15161551042067,4.15161551042067,0.0,230.71072483062744,727
42,2023-09-05 16:30:00 to 2023-09-19 16:30:00,2023-09-20 16:30:00 to 2023-09-22 16:30:00,255,0.058,0,0.0,0.0,0.0,213.1809799671173,728
43,2023-09-08 16:30:00 to 2023-09-22 16:30:00,2023-09-23 16:30:00 to 2023-09-25 16:30:00,155,0.044,2,1.3103755001843638,2.252241312083303,50.0,208.6019058227539,729
44,2023-09-11 16:30:00 to 2023-09-25 16:30:00,2023-09-26 16:30:00 to 2023-09-28 16:30:00,10,0.026,3,0.8609348708253309,0.6198460671768059,100.0,197.19661498069763,731
45,2023-09-14 16:30:00 to 2023-09-28 16:30:00,2023-09-29 16:30:00 to 2023-10-01 16:30:00,265,0.052,0,0.0,0.0,0.0,195.3066952228546,733
46,2023-09-17 16:30:00 to 2023-10-01 16:30:00,2023-10-02 16:30:00 to 2023-10-04 16:30:00,25,0.02,2,-4.739188662684465,5.82545263156795,50.0,203.03143215179443,734
47,2023-09-20 16:30:00 to 2023-10-04 16:30:00,2023-10-05 16:30:00 to 2023-10-07 16:30:00,25,0.022,2,1.1772046751767813,0.024679100308972,100.0,215.00045084953308,735
48,2023-09-23 16:30:00 to 2023-10-07 16:30:00,2023-10-08 16:30:00 to 2023-10-10 16:30:00,25,0.022,4,-3.143989405536831,3.6576882415432386,75.0,217.85923027992249,737
49,2023-09-26 16:30:00 to 2023-10-10 16:30:00,2023-10-11 16:30:00 to 2023-10-13 16:30:00,195,0.08,0,0.0,0.0,0.0,216.7449038028717,739
50,2023-09-29 16:30:00 to 2023-10-13 16:30:00,2023-10-14 16:30:00 to 2023-10-16 16:30:00,195,0.08,0,0.0,0.0,0.0,219.12205481529236,740
51,2023-10-02 16:30:00 to 2023-10-16 16:30:00,2023-10-17 16:30:00 to 2023-10-19 16:30:00,105,0.078,0,0.0,0.0,0.0,216.31106567382812,741
52,2023-10-05 16:30:00 to 2023-10-19 16:30:00,2023-10-20 16:30:00 to 2023-10-22 16:30:00,150,0.08,0,0.0,0.0,0.0,210.83960103988647,743
53,2023-10-08 16:30:00 to 2023-10-22 16:30:00,2023-10-23 16:30:00 to 2023-10-25 16:30:00,70,0.06,1,1.1714413102820798,0.8120070764612124,100.0,194.45964527130127,745
54,2023-10-11 16:30:00 to 2023-10-25 16:30:00,2023-10-26 16:30:00 to 2023-10-28 16:30:00,40,0.026,14,13.990289166942238,2.773449922010419,92.85714285714286,197.78914093971252,746
55,2023-10-14 16:30:00 to 2023-10-28 16:30:00,2023-10-29 16:30:00 to 2023-10-31 16:30:00,40,0.026,2,0.4368044387984082,3.2055532718709694,50.0,204.97332286834717,747
56,2023-10-17 16:30:00 to 2023-10-31 16:30:00,2023-11-01 16:30:00 to 2023-11-03 16:30:00,50,0.026,3,0.0071853588771409,3.878302264325871,33.33333333333333,210.9220359325409,749
57,2023-10-20 16:30:00 to 2023-11-03 16:30:00,2023-11-04 16:30:00 to 2023-11-06 16:30:00,45,0.028,6,3.860616269908333,0.7115044366402412,100.0,217.5319538116455,751
58,2023-10-23 16:30:00 to 2023-11-06 16:30:00,2023-11-07 16:30:00 to 2023-11-09 16:30:00,50,0.028,1,0.914142318805625,0.5286309733098824,0.0,217.59334516525269,752
59,2023-10-26 16:30:00 to 2023-11-09 16:30:00,2023-11-10 16:30:00 to 2023-11-12 16:30:00,65,0.028,11,2.3117592304985193,3.450567237296139,90.9090909090909,206.92557621002197,753
60,2023-10-29 16:30:00 to 2023-11-12 16:30:00,2023-11-13 16:30:00 to 2023-11-15 16:30:00,70,0.026,4,5.090617341186917,6.143940471356818,100.0,207.72812008857727,755
61,2023-11-01 16:30:00 to 2023-11-15 16:30:00,2023-11-16 16:30:00 to 2023-11-18 16:30:00,70,0.024,4,-0.0116051122293902,4.381393216661281,75.0,212.93452405929563,757
62,2023-11-04 16:30:00 to 2023-11-18 16:30:00,2023-11-19 16:30:00 to 2023-11-21 16:30:00,70,0.024,6,-2.4276181630359135,4.719982880633141,83.33333333333334,213.31121110916135,758
63,2023-11-07 16:30:00 to 2023-11-21 16:30:00,2023-11-22 16:30:00 to 2023-11-24 16:30:00,70,0.02,4,4.632018906449266,1.5125708725496356,100.0,216.09600615501404,759
64,2023-11-10 16:30:00 to 2023-11-24 16:30:00,2023-11-25 16:30:00 to 2023-11-27 16:30:00,130,0.03,5,-0.8838694922175455,2.400823221040069,80.0,220.4196972846985,761
65,2023-11-13 16:30:00 to 2023-11-27 16:30:00,2023-11-28 16:30:00 to 2023-11-30 16:30:00,30,0.02,5,2.1793477788852944,2.1149923137305913,80.0,213.91730213165283,763
66,2023-11-16 16:30:00 to 2023-11-30 16:30:00,2023-12-01 16:30:00 to 2023-12-03 16:30:00,145,0.034,1,0.1606247154175435,0.0098658844278399,100.0,214.9934961795807,764
67,2023-11-19 16:30:00 to 2023-12-03 16:30:00,2023-12-04 16:30:00 to 2023-12-06 16:30:00,20,0.02,20,23.371814667403346,6.503530546623806,100.0,220.2834610939026,765
68,2023-11-22 16:30:00 to 2023-12-06 16:30:00,2023-12-07 16:30:00 to 2023-12-09 16:30:00,20,0.02,7,-0.3108478676158483,1.9950194299763075,71.42857142857143,217.1209020614624,767
69,2023-11-25 16:30:00 to 2023-12-09 16:30:00,2023-12-10 16:30:00 to 2023-12-12 16:30:00,35,0.022,9,3.679889984522142,4.976277376777453,77.77777777777779,214.51016187667847,769
70,2023-11-28 16:30:00 to 2023-12-12 16:30:00,2023-12-13 16:30:00 to 2023-12-15 16:30:00,35,0.022,9,0.3685666267522902,2.682284447622442,77.77777777777779,211.46813106536865,770
71,2023-12-01 16:30:00 to 2023-12-15 16:30:00,2023-12-16 16:30:00 to 2023-12-18 16:30:00,40,0.024,6,-1.9415896541358415,5.893962382657051,66.66666666666666,212.60250902175903,771
72,2023-12-04 16:30:00 to 2023-12-18 16:30:00,2023-12-19 16:30:00 to 2023-12-21 16:30:00,40,0.024,6,2.0829627270180935,2.5957608358993984,83.33333333333334,212.36587691307068,773
73,2023-12-07 16:30:00 to 2023-12-21 16:30:00,2023-12-22 16:30:00 to 2023-12-24 16:30:00,40,0.024,8,3.082482441545253,1.3312198096940704,87.5,216.12814617156985,775
74,2023-12-10 16:30:00 to 2023-12-24 16:30:00,2023-12-25 16:30:00 to 2023-12-27 16:30:00,45,0.02,6,2.3805544105933043,1.2356540875863788,100.0,215.72429394721985,776
75,2023-12-13 16:30:00 to 2023-12-27 16:30:00,2023-12-28 16:30:00 to 2023-12-30 16:30:00,45,0.02,3,-4.0213985433024755,5.982047738599172,33.33333333333333,213.57336592674255,777
76,2023-12-16 16:30:00 to 2023-12-30 16:30:00,2023-12-31 16:30:00 to 2024-01-02 16:30:00,300,0.03,3,0.9651425009360536,0.9187323484884056,100.0,209.9931960105896,779
